case,dataset,seq_len,pred_len,features,train_reversed,test_reversed,channels,train_windows,test_windows,mse,mae,dlinear_mse,dlinear_mae,mse_ratio_vs_dlinear,mae_ratio_vs_dlinear,seconds,checkpoint,model,base_model,family,output_transformation,last_value_mse,last_value_mae,log_mse_relative_to_last_value,skill_vs_last_value,log_mae_relative_to_last_value
RR,electricity,96,720,M,True,True,321,17597,4541,0.3020533067491063,0.3784422412150857,0.21,0.297,1.4383490797576493,1.2742163003874942,19.738518667058088,checkpoints/revin_ols/revin_ols_RR_electricity_s96_p720_M.npz,revin_ols,dlinear_ols,linear,revin_current_no_floor,1.6580454744369908,0.9776376267575536,-1.7027912483905452,0.8178256800515847,-0.9490756145202449
NN,exchange_rate,96,96,M,False,False,8,5120,1422,0.087426774807812,0.2066104999454276,0.089,0.208,0.9823233124473264,0.9933197112760944,0.1986728330375626,checkpoints/revin_ols/revin_ols_NN_exchange_rate_s96_p96_M.npz,revin_ols,dlinear_ols,linear,revin_current_no_floor,0.0811256925969781,0.196356619260169,0.0748018712692379,-0.07767061222067895,0.05090288598386706
NN,exchange_rate,96,192,M,False,False,8,5024,1326,0.1844685081394143,0.3106698796628809,0.18,0.3,1.0248250452189689,1.0355662655429363,0.2850607910659164,checkpoints/revin_ols/revin_ols_NN_exchange_rate_s96_p192_M.npz,revin_ols,dlinear_ols,linear,revin_current_no_floor,0.1671189513404892,0.2886756792265636,0.09877291898128913,-0.10381561552272411,0.07342702748040839
NN,exchange_rate,96,336,M,False,False,8,4880,1182,0.3316646785483212,0.4213934725364593,0.331,0.415,1.0020080922910009,1.0154059579191792,0.2113971250364557,checkpoints/revin_ols/revin_ols_NN_exchange_rate_s96_p336_M.npz,revin_ols,dlinear_ols,linear,revin_current_no_floor,0.3056997217031902,0.3978149981586654,0.08152113560868049,-0.08493614812754346,0.0575799428324208
NN,exchange_rate,96,720,M,False,False,8,4496,798,0.8199765683042932,0.667880496092293,1.033,0.78,0.7937817698976701,0.8562570462721706,0.2246873748954385,checkpoints/revin_ols/revin_ols_NN_exchange_rate_s96_p720_M.npz,revin_ols,dlinear_ols,linear,revin_current_no_floor,0.8100644170721474,0.6764451581766724,0.012161992857426997,-0.012236250628032463,-0.012742117860898917
RN,exchange_rate,96,96,M,True,False,8,5120,1422,0.0845726407117489,0.2004159812723334,0.089,0.208,0.950254390019651,0.9635383715016034,0.185724834096618,checkpoints/revin_ols/revin_ols_RN_exchange_rate_s96_p96_M.npz,revin_ols,dlinear_ols,linear,revin_current_no_floor,0.0811256925969781,0.196356619260169,0.041611106073474284,-0.04248898227463882,0.020462620906846942
RN,exchange_rate,96,192,M,True,False,8,5024,1326,0.1702742364869079,0.2918961912269008,0.18,0.3,0.9459679804828222,0.9729873040896694,0.1793128330027684,checkpoints/revin_ols/revin_ols_RN_exchange_rate_s96_p192_M.npz,revin_ols,dlinear_ols,linear,revin_current_no_floor,0.1671189513404892,0.2886756792265636,0.018704450778117773,-0.018880474782241086,0.011094388816799753
RN,exchange_rate,96,336,M,True,False,8,4880,1182,0.3131098893283102,0.4032638142372558,0.331,0.415,0.9459513272758616,0.9717200343066406,0.2285401659319177,checkpoints/revin_ols/revin_ols_RN_exchange_rate_s96_p336_M.npz,revin_ols,dlinear_ols,linear,revin_current_no_floor,0.3056997217031902,0.3978149981586654,0.02395089450338625,-0.02424002084082577,0.013603905200517007
RN,exchange_rate,96,720,M,True,False,8,4496,798,0.9952081262913972,0.7418636668537945,1.033,0.78,0.9634154175134534,0.9511072651971724,0.3648549999343231,checkpoints/revin_ols/revin_ols_RN_exchange_rate_s96_p720_M.npz,revin_ols,dlinear_ols,linear,revin_current_no_floor,0.8100644170721474,0.6764451581766724,0.20583811568338126,-0.22855430422240142,0.09231411156384216
NR,exchange_rate,96,96,M,False,True,8,5120,1422,0.0914012835243041,0.2072467575064931,0.089,0.208,1.026980713756226,0.99637864185814,0.1729675409151241,checkpoints/revin_ols/revin_ols_NR_exchange_rate_s96_p96_M.npz,revin_ols,dlinear_ols,linear,revin_current_no_floor,0.0804560043348715,0.1950138104074602,0.1275490162760341,-0.1360405513537124,0.06083976991018982
NR,exchange_rate,96,192,M,False,True,8,5024,1326,0.2119358980178111,0.3162349313881083,0.18,0.3,1.1774216556545063,1.0541164379603611,0.1894671251066029,checkpoints/revin_ols/revin_ols_NR_exchange_rate_s96_p192_M.npz,revin_ols,dlinear_ols,linear,revin_current_no_floor,0.171057397525158,0.288861638014829,0.21428470288516474,-0.23897534444040014,0.09053757884656471
NR,exchange_rate,96,336,M,False,True,8,4880,1182,0.3766873682087887,0.434186811057599,0.331,0.415,1.1380283027455853,1.0462332796568652,0.3082612080033868,checkpoints/revin_ols/revin_ols_NR_exchange_rate_s96_p336_M.npz,revin_ols,dlinear_ols,linear,revin_current_no_floor,0.3036057034996496,0.3967011025016692,0.21568574979863533,-0.24071242360314682,0.09029177501361839
NR,exchange_rate,96,720,M,False,True,8,4496,798,0.9037089195860606,0.6941311145438078,1.033,0.78,0.8748392251559155,0.8899116853125741,0.2573201250052079,checkpoints/revin_ols/revin_ols_NR_exchange_rate_s96_p720_M.npz,revin_ols,dlinear_ols,linear,revin_current_no_floor,0.794806667735535,0.676781168813453,0.12840841709172165,-0.13701728517300493,0.025312884470461847
RR,exchange_rate,96,96,M,True,True,8,5120,1422,0.0806508916737034,0.1955604083237092,0.089,0.208,0.9061897940865554,0.9401942707870636,0.1610284999478608,checkpoints/revin_ols/revin_ols_RR_exchange_rate_s96_p96_M.npz,revin_ols,dlinear_ols,linear,revin_current_no_floor,0.0804560043348715,0.1950138104074602,0.002419355579693852,-0.002422284582027423,0.002798947021473939
RR,exchange_rate,96,192,M,True,True,8,5024,1326,0.1739001759805565,0.2912106792876985,0.18,0.3,0.9661120887808694,0.9707022642923284,0.1775343330809846,checkpoints/revin_ols/revin_ols_RR_exchange_rate_s96_p192_M.npz,revin_ols,dlinear_ols,linear,revin_current_no_floor,0.171057397525158,0.288861638014829,0.016482275099860805,-0.016618857158635203,0.00809917675282886
RR,exchange_rate,96,336,M,True,True,8,4880,1182,0.319705059704009,0.4069371151579105,0.331,0.415,0.9658763133051632,0.9805713618262905,0.1870198749238625,checkpoints/revin_ols/revin_ols_RR_exchange_rate_s96_p336_M.npz,revin_ols,dlinear_ols,linear,revin_current_no_floor,0.3036057034996496,0.3967011025016692,0.05166905077710325,-0.05302718631034531,0.025475558594599
RR,exchange_rate,96,720,M,True,True,8,4496,798,0.6969611178011748,0.6374248754789085,1.033,0.78,0.6746961450156581,0.8172113788191134,0.2136863329214975,checkpoints/revin_ols/revin_ols_RR_exchange_rate_s96_p720_M.npz,revin_ols,dlinear_ols,linear,revin_current_no_floor,0.794806667735535,0.676781168813453,-0.1313692757144318,0.12310610102596353,-0.059911556345135744
NN,traffic,96,96,M,False,False,862,12089,3413,0.6628450386313758,0.3856493782984092,0.41,0.279,1.6166952161740873,1.3822558361950148,12.03897849994246,checkpoints/revin_ols/revin_ols_NN_traffic_s96_p96_M.npz,revin_ols,dlinear_ols,linear,revin_current_no_floor,2.714452418782965,1.0772232192006952,-1.4098042893408107,0.7558089307277065,-1.0272133055576553
NN,traffic,96,192,M,False,False,862,11993,3317,0.6146869902506233,0.3624307932895658,0.423,0.284,1.4531607334530103,1.2761647651041053,16.49918508308474,checkpoints/revin_ols/revin_ols_NN_traffic_s96_p192_M.npz,revin_ols,dlinear_ols,linear,revin_current_no_floor,2.7470782117095016,1.0850772686915366,-1.4971799780707404,0.7762397198483457,-1.0965729378179074
NN,traffic,96,336,M,False,False,862,11849,3173,0.6222315624580077,0.3661174792883762,0.435,0.29,1.4304173849609372,1.262474066511642,21.41775445896201,checkpoints/revin_ols/revin_ols_NN_traffic_s96_p336_M.npz,revin_ols,dlinear_ols,linear,revin_current_no_floor,2.788541949245972,1.094132305824746,-1.4999618290088934,0.7768613225896563,-1.0947626497921346
NN,traffic,96,720,M,False,False,862,11465,2789,0.6624479812428113,0.3895436904417834,0.464,0.307,1.4276896147474385,1.268871955836428,33.25626062497031,checkpoints/revin_ols/revin_ols_NN_traffic_s96_p720_M.npz,revin_ols,dlinear_ols,linear,revin_current_no_floor,2.8095773261282466,1.0967762917945094,-1.4448472973671191,0.7642179216488405,-1.0351544826156849
RN,traffic,96,96,M,True,False,862,12089,3413,0.6607063403596816,0.3827689293395526,0.41,0.279,1.6114788789260528,1.3719316463783249,8.851542375050485,checkpoints/revin_ols/revin_ols_RN_traffic_s96_p96_M.npz,revin_ols,dlinear_ols,linear,revin_current_no_floor,2.714452418782965,1.0772232192006952,-1.413036049236302,0.7565968238058445,-1.0347104263887248
RN,traffic,96,192,M,True,False,862,11993,3317,0.6120241874639759,0.3599198024349429,0.423,0.284,1.4468656914041984,1.2673232480103624,11.426747750025244,checkpoints/revin_ols/revin_ols_RN_traffic_s96_p192_M.npz,revin_ols,dlinear_ols,linear,revin_current_no_floor,2.7470782117095016,1.0850772686915366,-1.5015213536403034,0.7772090416446081,-1.1035252432038094
RN,traffic,96,336,M,True,False,862,11849,3173,0.6191658141103293,0.3623932533214005,0.435,0.29,1.4233696876099524,1.2496319080048297,17.363628500024788,checkpoints/revin_ols/revin_ols_RN_traffic_s96_p336_M.npz,revin_ols,dlinear_ols,linear,revin_current_no_floor,2.788541949245972,1.094132305824746,-1.504901028395214,0.7779607316727822,-1.1049869560194079
RN,traffic,96,720,M,True,False,862,11465,2789,0.6572136825127052,0.3826880626687258,0.464,0.307,1.416408798518761,1.246540920745035,29.01405662496109,checkpoints/revin_ols/revin_ols_RN_traffic_s96_p720_M.npz,revin_ols,dlinear_ols,linear,revin_current_no_floor,2.8095773261282466,1.0967762917945094,-1.4527801279149573,0.7660809416417159,-1.0529103126723796
NR,traffic,96,96,M,False,True,862,12089,3413,0.66795106619036,0.38689793484742,0.41,0.279,1.6291489419277074,1.3867309492739068,10.785044415970331,checkpoints/revin_ols/revin_ols_NR_traffic_s96_p96_M.npz,revin_ols,dlinear_ols,linear,revin_current_no_floor,2.72953654933593,1.0805259946875791,-1.4076721949723925,0.7552877369043232,-1.027042309673349
NR,traffic,96,192,M,False,True,862,11993,3317,0.6160829406411491,0.3593326976560939,0.423,0.284,1.4564608525795488,1.2652559776623025,16.45760933298152,checkpoints/revin_ols/revin_ols_NR_traffic_s96_p192_M.npz,revin_ols,dlinear_ols,linear,revin_current_no_floor,2.736976839629787,1.0819361819898694,-1.4912276486822909,0.774903853141672,-1.1022587823887267
NR,traffic,96,336,M,False,True,862,11849,3173,0.6301505165133358,0.3676649068058989,0.435,0.29,1.448621877042151,1.2678100234686172,21.92228979198262,checkpoints/revin_ols/revin_ols_NR_traffic_s96_p336_M.npz,revin_ols,dlinear_ols,linear,revin_current_no_floor,2.772185682367222,1.0904205867978354,-1.4814326370969169,0.7726882003173617,-1.0871468162382
NR,traffic,96,720,M,False,True,862,11465,2789,0.6877220375199763,0.3977330889104523,0.464,0.307,1.4821595636206384,1.2955475208809522,34.71041250007693,checkpoints/revin_ols/revin_ols_NR_traffic_s96_p720_M.npz,revin_ols,dlinear_ols,linear,revin_current_no_floor,2.796803183317618,1.094672786428829,-1.4028475825959097,0.7541042424357555,-1.0124296229816079
RR,traffic,96,96,M,True,True,862,12089,3413,0.6664588797561981,0.3847699726518303,0.41,0.279,1.6255094628199955,1.3791038446302162,9.5485855829902,checkpoints/revin_ols/revin_ols_RR_traffic_s96_p96_M.npz,revin_ols,dlinear_ols,linear,revin_current_no_floor,2.72953654933593,1.0805259946875791,-1.4099086696939203,0.7558344181475272,-1.032557551577068
RR,traffic,96,192,M,True,True,862,11993,3317,0.614275442268271,0.3579689703038641,0.423,0.284,1.4521878067807823,1.2604541207882545,15.753254499984903,checkpoints/revin_ols/revin_ols_RR_traffic_s96_p192_M.npz,revin_ols,dlinear_ols,linear,revin_current_no_floor,2.736976839629787,1.0819361819898694,-1.4941658164524367,0.775564252728072,-1.106061168626551
RR,traffic,96,336,M,True,True,862,11849,3173,0.6282621237131671,0.3653198087451033,0.435,0.29,1.4442807441682004,1.2597234784313909,17.92007616709452,checkpoints/revin_ols/revin_ols_RR_traffic_s96_p336_M.npz,revin_ols,dlinear_ols,linear,revin_current_no_floor,2.772185682367222,1.0904205867978354,-1.4844338692162744,0.7733693930715773,-1.093545601949827
RR,traffic,96,720,M,True,True,862,11465,2789,0.6830981418711702,0.3920738477589087,0.464,0.307,1.4721942712740737,1.277113510615338,32.748870584066026,checkpoints/revin_ols/revin_ols_RR_traffic_s96_p720_M.npz,revin_ols,dlinear_ols,linear,revin_current_no_floor,2.796803183317618,1.094672786428829,-1.4095937820681643,0.7557575213208721,-1.0267605632264023
NN,weather,96,96,M,False,False,21,36696,10444,0.5738931798999866,0.4134418010145401,0.182,0.232,3.1532592302197067,1.782076728510949,1.1263749999925494,checkpoints/revin_ols/revin_ols_NN_weather_s96_p96_M.npz,revin_ols,dlinear_ols,linear,revin_current_no_floor,0.2591330203313892,0.254220276014315,0.7951017593966333,-1.2146663484494185,0.48631563771769487
NN,weather,96,192,M,False,False,21,36600,10348,0.8135634919385747,0.5106220360908225,0.225,0.269,3.6158377419492207,1.8982231824937636,1.2999924999894574,checkpoints/revin_ols/revin_ols_NN_weather_s96_p192_M.npz,revin_ols,dlinear_ols,linear,revin_current_no_floor,0.3092152840046858,0.2917442116158218,0.9673862251831119,-1.631058469691447,0.5597522303742548
NN,weather,96,336,M,False,False,21,36456,10204,1.055237778449016,0.5982329396752418,0.271,0.301,3.89386634114028,1.987484849419408,2.116694208001718,checkpoints/revin_ols/revin_ols_NN_weather_s96_p336_M.npz,revin_ols,dlinear_ols,linear,revin_current_no_floor,0.3764121635300358,0.3377075921891566,1.0308366803066005,-1.8034104120145233,0.5717998001411544
NN,weather,96,720,M,False,False,21,36072,9820,1.255182331081302,0.6838956195834777,0.338,0.348,3.7135571925482305,1.9652172976536717,2.4821162500884384,checkpoints/revin_ols/revin_ols_NN_weather_s96_p720_M.npz,revin_ols,dlinear_ols,linear,revin_current_no_floor,0.4651866051375233,0.3935038636313216,0.9925974982848315,-1.6982340360170771,0.5527144165890895
RN,weather,96,96,M,True,False,21,36696,10444,0.4699913205448044,0.3693541812274784,0.182,0.232,2.5823698931033214,1.5920438846011995,1.343351332936436,checkpoints/revin_ols/revin_ols_RN_weather_s96_p96_M.npz,revin_ols,dlinear_ols,linear,revin_current_no_floor,0.2591330203313892,0.254220276014315,0.5953727057382545,-0.813706797936294,0.37355490481677667
RN,weather,96,192,M,True,False,21,36600,10348,0.63354510928876,0.4450174225954502,0.225,0.269,2.8157560412833775,1.654339860949629,1.354196000029333,checkpoints/revin_ols/revin_ols_RN_weather_s96_p192_M.npz,revin_ols,dlinear_ols,linear,revin_current_no_floor,0.3092152840046858,0.2917442116158218,0.71729345738448,-1.0488803175691643,0.4222360025498437
RN,weather,96,336,M,True,False,21,36456,10204,0.846040886392218,0.5337201015536255,0.271,0.301,3.121922090008184,1.773156483566862,1.5439629160100594,checkpoints/revin_ols/revin_ols_RN_weather_s96_p336_M.npz,revin_ols,dlinear_ols,linear,revin_current_no_floor,0.3764121635300358,0.3377075921891566,0.809882964882333,-1.2476449178951894,0.4576911379579147
RN,weather,96,720,M,True,False,21,36072,9820,1.1519426719226886,0.6527990506180118,0.338,0.348,3.4081144139724513,1.875859340856356,2.45711195806507,checkpoints/revin_ols/revin_ols_RN_weather_s96_p720_M.npz,revin_ols,dlinear_ols,linear,revin_current_no_floor,0.4651866051375233,0.3935038636313216,0.9067664496030556,-1.4763023251328127,0.506178462885627
NR,weather,96,96,M,False,True,21,36696,10444,0.5689352634936843,0.4105600663528392,0.182,0.232,3.12601793128398,1.7696554584174105,1.0856300829909742,checkpoints/revin_ols/revin_ols_NR_weather_s96_p96_M.npz,revin_ols,dlinear_ols,linear,revin_current_no_floor,0.2605437160525972,0.2553650544806981,0.780995992180152,-1.183646077185875,0.4748281354280548
NR,weather,96,192,M,False,True,21,36600,10348,0.7950940767821306,0.5026082480609766,0.225,0.269,3.533751452365025,1.8684321489255635,1.3561515409965068,checkpoints/revin_ols/revin_ols_NR_weather_s96_p192_M.npz,revin_ols,dlinear_ols,linear,revin_current_no_floor,0.3097240178088002,0.2919481149193978,0.9427788074033081,-1.5671050066028802,0.5432349379131158
NR,weather,96,336,M,False,True,21,36456,10204,1.0100610645972967,0.5840068146349557,0.271,0.301,3.7271625999900246,1.9402219755314143,1.849971582996659,checkpoints/revin_ols/revin_ols_NR_weather_s96_p336_M.npz,revin_ols,dlinear_ols,linear,revin_current_no_floor,0.3736371148760989,0.3358922910602682,0.9944810226978118,-1.7033210149164146,0.5531221054041281
NR,weather,96,720,M,False,True,21,36072,9820,1.1991169202838827,0.6513729269638612,0.338,0.348,3.5476831961061617,1.8717612843789115,2.4355187920155004,checkpoints/revin_ols/revin_ols_NR_weather_s96_p720_M.npz,revin_ols,dlinear_ols,linear,revin_current_no_floor,0.4641127553975938,0.3901181786138592,0.9492131350783557,-1.583675855356807,0.512632615361682
RR,weather,96,96,M,True,True,21,36696,10444,0.466489742263951,0.3665086968822096,0.182,0.232,2.563130451999731,1.579778865871593,1.3896770420251414,checkpoints/revin_ols/revin_ols_RR_weather_s96_p96_M.npz,revin_ols,dlinear_ols,linear,revin_current_no_floor,0.2605437160525972,0.2553650544806981,0.5824653682747943,-0.7904471055052371,0.36132814298633514
RR,weather,96,192,M,True,True,21,36600,10348,0.6210470809626031,0.4377523552424023,0.225,0.269,2.7602092487226804,1.6273321756223134,1.5758240000577644,checkpoints/revin_ols/revin_ols_RR_weather_s96_p192_M.npz,revin_ols,dlinear_ols,linear,revin_current_no_floor,0.3097240178088002,0.2919481149193978,0.6957252579893507,-1.005162807057442,0.40507725364062724
RR,weather,96,336,M,True,True,21,36456,10204,0.8105464841605284,0.5210320892365637,0.271,0.301,2.99094643601671,1.7310036187261255,1.7789031669963151,checkpoints/revin_ols/revin_ols_RR_weather_s96_p336_M.npz,revin_ols,dlinear_ols,linear,revin_current_no_floor,0.3736371148760989,0.3358922910602682,0.7744236466737147,-1.1693414596387521,0.439021085230073
RR,weather,96,720,M,True,True,21,36072,9820,1.0984084866696833,0.6210633199228546,0.338,0.348,3.249729250502021,1.784664712421996,2.9085227500181645,checkpoints/revin_ols/revin_ols_RR_weather_s96_p720_M.npz,revin_ols,dlinear_ols,linear,revin_current_no_floor,0.4641127553975938,0.3901181786138592,0.8614900507894009,-1.3666845478717864,0.4649833258759081
NN,illness,104,24,M,False,False,7,549,170,2.0041221562967184,0.8834315353971625,1.683,0.858,1.190803420259488,1.029640484145877,0.0216836659237742,checkpoints/revin_ols/revin_ols_NN_illness_s104_p24_M.npz,revin_ols,dlinear_ols,linear,revin_current_no_floor,6.213324146402461,1.622230997974994,-1.1314899044041975,0.6774476738901329,-0.6077438437754646
NN,illness,104,36,M,False,False,7,537,158,1.8303462060284357,0.8765634410511124,1.703,0.859,1.074777572535781,1.020446380734706,0.0209882500348612,checkpoints/revin_ols/revin_ols_NN_illness_s104_p36_M.npz,revin_ols,dlinear_ols,linear,revin_current_no_floor,7.713821968534773,1.905885224752752,-1.438508647929573,0.7627186350042109,-0.7766927828173489
NN,illness,104,48,M,False,False,7,525,146,1.7507855288495469,0.8747196265983883,1.719,0.884,1.0184907090456934,0.9895018400434256,0.0199801250128075,checkpoints/revin_ols/revin_ols_NN_illness_s104_p48_M.npz,revin_ols,dlinear_ols,linear,revin_current_no_floor,7.8512745101044334,1.952148908599977,-1.500611315740669,0.7770062011465373,-0.8027826409416081
NN,illness,104,60,M,False,False,7,513,134,1.66033396369807,0.8712941037188072,1.819,0.917,0.912772932214442,0.9501571469125488,0.0312453339574858,checkpoints/revin_ols/revin_ols_NN_illness_s104_p60_M.npz,revin_ols,dlinear_ols,linear,revin_current_no_floor,6.8849038632361,1.7884297345248592,-1.4223124037794532,0.75884427775907,-0.7191136885579525
RN,illness,104,24,M,True,False,7,549,170,2.096033523902503,0.9864895652645296,1.683,0.858,1.2454150468820575,1.1497547380705473,0.0211145830107852,checkpoints/revin_ols/revin_ols_RN_illness_s104_p24_M.npz,revin_ols,dlinear_ols,linear,revin_current_no_floor,6.213324146402461,1.622230997974994,-1.0866492814457647,0.6626550499355301,-0.4974048921816157
RN,illness,104,36,M,True,False,7,537,158,2.0771716260469573,1.0029133009252162,1.703,0.859,1.2197132272736095,1.1675358567231855,0.0225113329943269,checkpoints/revin_ols/revin_ols_RN_illness_s104_p36_M.npz,revin_ols,dlinear_ols,linear,revin_current_no_floor,7.713821968534773,1.905885224752752,-1.3120066073289531,0.7307208236695262,-0.6420375200674976
RN,illness,104,48,M,True,False,7,525,146,2.1045839272431692,1.0252667940230418,1.719,0.884,1.2243071129977714,1.159804065636925,0.0229526669718325,checkpoints/revin_ols/revin_ols_RN_illness_s104_p48_M.npz,revin_ols,dlinear_ols,linear,revin_current_no_floor,7.8512745101044334,1.952148908599977,-1.3165580882605001,0.7319436577418594,-0.6439779046513942
RN,illness,104,60,M,True,False,7,513,134,2.2001713828221336,1.0601838731819857,1.819,0.917,1.2095499630687925,1.156143809358763,0.0316334998933598,checkpoints/revin_ols/revin_ols_RN_illness_s104_p60_M.npz,revin_ols,dlinear_ols,linear,revin_current_no_floor,6.8849038632361,1.7884297345248592,-1.140795910251063,0.680435424150136,-0.5228956332207563
NR,illness,104,24,M,False,True,7,549,170,1.4131043905956808,0.8555414017047708,1.683,0.858,0.8396342190110997,0.9971345008214112,0.030732583021745,checkpoints/revin_ols/revin_ols_NR_illness_s104_p24_M.npz,revin_ols,dlinear_ols,linear,revin_current_no_floor,3.030749722370647,1.1760959404008982,-0.7630210423721333,0.5337442811046922,-0.3182212201977418
NR,illness,104,36,M,False,True,7,537,158,1.5426222879833806,0.9179386971087002,1.703,0.859,0.905826358181668,1.0686131514653088,0.0220030000200495,checkpoints/revin_ols/revin_ols_NR_illness_s104_p36_M.npz,revin_ols,dlinear_ols,linear,revin_current_no_floor,3.829375007744921,1.3658587889884666,-0.9092178537836908,0.5971608200128159,-0.3974080495876246
NR,illness,104,48,M,False,True,7,525,146,1.5906611922978726,0.9492497939395426,1.719,0.884,0.9253410077358188,1.073811984094505,0.023527874960564,checkpoints/revin_ols/revin_ols_NR_illness_s104_p48_M.npz,revin_ols,dlinear_ols,linear,revin_current_no_floor,3.8073911455103135,1.3609486299538385,-0.8727944418813856,0.5822175522539667,-0.36026527556478877
NR,illness,104,60,M,False,True,7,513,134,1.7272783008207475,1.004904036988581,1.819,0.917,0.9495757563610489,1.0958604547312771,0.0230222499230876,checkpoints/revin_ols/revin_ols_NR_illness_s104_p60_M.npz,revin_ols,dlinear_ols,linear,revin_current_no_floor,3.555170744524058,1.2885433054850393,-0.7218561583499918,0.5141503953132963,-0.24862030840094043
RR,illness,104,24,M,True,True,7,549,170,1.0011597340620764,0.6702657479250428,1.683,0.858,0.594866152146213,0.7811955104021477,0.02378454094287,checkpoints/revin_ols/revin_ols_RR_illness_s104_p24_M.npz,revin_ols,dlinear_ols,linear,revin_current_no_floor,3.030749722370647,1.1760959404008982,-1.1076509599503586,0.6696659817627663,-0.5622814346657243
RR,illness,104,36,M,True,True,7,537,158,0.9863345599525444,0.6837392034098585,1.703,0.859,0.579174726924571,0.7959711331895908,0.022876749979332,checkpoints/revin_ols/revin_ols_RR_illness_s104_p36_M.npz,revin_ols,dlinear_ols,linear,revin_current_no_floor,3.829375007744921,1.3658587889884666,-1.3564612781558083,0.7424293630272094,-0.6919620958779039
RR,illness,104,48,M,True,True,7,525,146,0.93074919923476,0.6788741062184956,1.719,0.884,0.541448050747388,0.7679571337313299,0.0224240829702466,checkpoints/revin_ols/revin_ols_RR_illness_s104_p48_M.npz,revin_ols,dlinear_ols,linear,revin_current_no_floor,3.8073911455103135,1.3609486299538385,-1.4087096424605299,0.7555414813809445,-0.695501557808115
RR,illness,104,60,M,True,True,7,513,134,0.9389677377635764,0.696809285986876,1.819,0.917,0.5161999657853636,0.7598792649802355,0.0211781669640913,checkpoints/revin_ols/revin_ols_RR_illness_s104_p60_M.npz,revin_ols,dlinear_ols,linear,revin_current_no_floor,3.555170744524058,1.2885433054850393,-1.3313772499471996,0.7358867392769123,-0.6147558866848665
