case,dataset,seq_len,pred_len,features,train_reversed,test_reversed,channels,train_windows,test_windows,mse,mae,dlinear_mse,dlinear_mae,mse_ratio_vs_dlinear,mae_ratio_vs_dlinear,seconds,checkpoint
RN,traffic,336,720,M,True,False,862,11225,2789,0.46614233377274855,0.3053204850093746,0.464,0.307,1.0046170986481648,0.9945292671315134,58.42562183411792,checkpoints/long_input/revin_ols_RN_traffic_s336_p720_M.npz
RR,traffic,336,96,M,True,True,862,11849,3413,0.4012590864336534,0.27068561239044725,0.41,0.279,0.9786806986186668,0.9701993275643269,23.113447583978996,checkpoints/long_input/revin_ols_RR_traffic_s336_p96_M.npz
RR,traffic,336,192,M,True,True,862,11753,3317,0.40821411705626987,0.2734819538368698,0.423,0.284,0.9650451939864536,0.9629646261861613,35.06678450014442,checkpoints/long_input/revin_ols_RR_traffic_s336_p192_M.npz
RR,traffic,336,336,M,True,True,862,11609,3173,0.42545170273562183,0.28289664134936776,0.435,0.29,0.9780498913462571,0.9755056598254062,63.665564666036516,checkpoints/long_input/revin_ols_RR_traffic_s336_p336_M.npz
RR,traffic,336,720,M,True,True,862,11225,2789,0.46325354972244764,0.3042132074868831,0.464,0.307,0.998391270953551,0.9909224999572739,71.8037104581017,checkpoints/long_input/revin_ols_RR_traffic_s336_p720_M.npz
NN,weather,336,96,M,False,False,21,36456,10444,0.2867538557562164,0.3048751263910836,0.182,0.232,1.5755706360231672,1.3141169240994983,2.8844895830843598,checkpoints/long_input/revin_ols_NN_weather_s336_p96_M.npz
NN,weather,336,192,M,False,False,21,36360,10348,0.40956192910678535,0.37916979334119616,0.225,0.269,1.8202752404746014,1.4095531350973833,3.893597583984956,checkpoints/long_input/revin_ols_NN_weather_s336_p192_M.npz
NN,weather,336,336,M,False,False,21,36216,10204,0.5087255877561526,0.4404168503222458,0.271,0.301,1.8772161909821128,1.4631789047250692,4.320323374820873,checkpoints/long_input/revin_ols_NN_weather_s336_p336_M.npz
NN,weather,336,720,M,False,False,21,35832,9820,0.6194130424532017,0.5090831476110289,0.338,0.348,1.8325829658378747,1.4628826080776693,5.761589957866818,checkpoints/long_input/revin_ols_NN_weather_s336_p720_M.npz
NR,weather,336,96,M,False,True,21,36456,10444,0.281111558029668,0.3004930724963289,0.182,0.232,1.5445690001630108,1.2952287607600383,2.6849651248194277,checkpoints/long_input/revin_ols_NR_weather_s336_p96_M.npz
NR,weather,336,192,M,False,True,21,36360,10348,0.3943310301791366,0.37045457994052133,0.225,0.269,1.7525823563517182,1.377154572269596,2.7480065829586238,checkpoints/long_input/revin_ols_NR_weather_s336_p192_M.npz
NR,weather,336,336,M,False,True,21,36216,10204,0.48469971937091,0.4297066558720995,0.271,0.301,1.7885598500771585,1.427596863362457,4.585158499889076,checkpoints/long_input/revin_ols_NR_weather_s336_p336_M.npz
