source,model,dataset,case,lr,seq_len,pred_len,mae,mse,result_dir
deep_ltsf,TimeMixer,ETTh1,NN,0p01,96,96,0.397956520318985,0.37776997685432434,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimeMixer_ETTh1_NN_lr0p01_s96_p96_TimeMixer_ETTh1_ftM_sl96_ll0_pl96_dm16_nh8_el2_dl1_df32_expand2_dc4_fc1_ebtimeF_dtTrue_rev_NN_lr_0p01_0
deep_ltsf,TimeMixer,ETTh1,NR,0p0001,96,336,0.5741305947303772,0.6994544863700867,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimeMixer_ETTh1_NR_lr0p0001_s96_p336_TimeMixer_ETTh1_ftM_sl96_ll0_pl336_dm16_nh8_el2_dl1_df32_expand2_dc4_fc1_ebtimeF_dtTrue_rev_NR_lr_0p0001_0
deep_ltsf,TimeMixer,ETTh1,NR,0p0001,96,96,0.481323778629303,0.5276220440864563,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimeMixer_ETTh1_NR_lr0p0001_s96_p96_TimeMixer_ETTh1_ftM_sl96_ll0_pl96_dm16_nh8_el2_dl1_df32_expand2_dc4_fc1_ebtimeF_dtTrue_rev_NR_lr_0p0001_0
deep_ltsf,TimeMixer,ETTh1,NR,0p0003,96,336,0.4822526276111603,0.5304312109947205,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimeMixer_ETTh1_NR_lr0p0003_s96_p336_TimeMixer_ETTh1_ftM_sl96_ll0_pl336_dm16_nh8_el2_dl1_df32_expand2_dc4_fc1_ebtimeF_dtTrue_rev_NR_lr_0p0003_0
deep_ltsf,TimeMixer,ETTh1,NR,0p0003,96,96,0.42466649413108826,0.41956138610839844,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimeMixer_ETTh1_NR_lr0p0003_s96_p96_TimeMixer_ETTh1_ftM_sl96_ll0_pl96_dm16_nh8_el2_dl1_df32_expand2_dc4_fc1_ebtimeF_dtTrue_rev_NR_lr_0p0003_0
deep_ltsf,TimeMixer,ETTh1,NR,0p001,96,336,0.461978942155838,0.5023531913757324,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimeMixer_ETTh1_NR_lr0p001_s96_p336_TimeMixer_ETTh1_ftM_sl96_ll0_pl336_dm16_nh8_el2_dl1_df32_expand2_dc4_fc1_ebtimeF_dtTrue_rev_NR_lr_0p001_0
deep_ltsf,TimeMixer,ETTh1,NR,0p001,96,96,0.4029887020587921,0.3904772400856018,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimeMixer_ETTh1_NR_lr0p001_s96_p96_TimeMixer_ETTh1_ftM_sl96_ll0_pl96_dm16_nh8_el2_dl1_df32_expand2_dc4_fc1_ebtimeF_dtTrue_rev_NR_lr_0p001_0
deep_ltsf,TimeMixer,ETTh1,NR,0p003,96,336,0.46593114733695984,0.5085572004318237,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimeMixer_ETTh1_NR_lr0p003_s96_p336_TimeMixer_ETTh1_ftM_sl96_ll0_pl336_dm16_nh8_el2_dl1_df32_expand2_dc4_fc1_ebtimeF_dtTrue_rev_NR_lr_0p003_0
deep_ltsf,TimeMixer,ETTh1,NR,0p003,96,96,0.39777499437332153,0.37972357869148254,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimeMixer_ETTh1_NR_lr0p003_s96_p96_TimeMixer_ETTh1_ftM_sl96_ll0_pl96_dm16_nh8_el2_dl1_df32_expand2_dc4_fc1_ebtimeF_dtTrue_rev_NR_lr_0p003_0
deep_ltsf,TimeMixer,ETTh1,NR,0p01,336,336,0.4394892752170563,0.4301283061504364,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimeMixer_ETTh1_NR_lr0p01_s336_p336_TimeMixer_ETTh1_ftM_sl336_ll0_pl336_dm16_nh8_el2_dl1_df32_expand2_dc4_fc1_ebtimeF_dtTrue_rev_NR_lr_0p01_0
deep_ltsf,TimeMixer,ETTh1,NR,0p01,336,96,0.4069610834121704,0.3824380338191986,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimeMixer_ETTh1_NR_lr0p01_s336_p96_TimeMixer_ETTh1_ftM_sl336_ll0_pl96_dm16_nh8_el2_dl1_df32_expand2_dc4_fc1_ebtimeF_dtTrue_rev_NR_lr_0p01_0
deep_ltsf,TimeMixer,ETTh1,NR,0p01,96,336,0.46687260270118713,0.5115031599998474,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimeMixer_ETTh1_NR_lr0p01_s96_p336_TimeMixer_ETTh1_ftM_sl96_ll0_pl336_dm16_nh8_el2_dl1_df32_expand2_dc4_fc1_ebtimeF_dtTrue_rev_NR_lr_0p01_0
deep_ltsf,TimeMixer,ETTh1,NR,0p01,96,96,0.39805692434310913,0.372872531414032,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimeMixer_ETTh1_NR_lr0p01_s96_p96_TimeMixer_ETTh1_ftM_sl96_ll0_pl96_dm16_nh8_el2_dl1_df32_expand2_dc4_fc1_ebtimeF_dtTrue_rev_NR_lr_0p01_0
deep_ltsf,TimeMixer,ETTh1,RN,0p0001,96,336,0.5760918855667114,0.6950065493583679,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimeMixer_ETTh1_RN_lr0p0001_s96_p336_TimeMixer_ETTh1_ftM_sl96_ll0_pl336_dm16_nh8_el2_dl1_df32_expand2_dc4_fc1_ebtimeF_dtTrue_rev_RN_lr_0p0001_0
deep_ltsf,TimeMixer,ETTh1,RN,0p0001,96,96,0.4776246249675751,0.5231891870498657,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimeMixer_ETTh1_RN_lr0p0001_s96_p96_TimeMixer_ETTh1_ftM_sl96_ll0_pl96_dm16_nh8_el2_dl1_df32_expand2_dc4_fc1_ebtimeF_dtTrue_rev_RN_lr_0p0001_0
deep_ltsf,TimeMixer,ETTh1,RN,0p0003,96,336,0.478068083524704,0.5177621841430664,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimeMixer_ETTh1_RN_lr0p0003_s96_p336_TimeMixer_ETTh1_ftM_sl96_ll0_pl336_dm16_nh8_el2_dl1_df32_expand2_dc4_fc1_ebtimeF_dtTrue_rev_RN_lr_0p0003_0
deep_ltsf,TimeMixer,ETTh1,RN,0p0003,96,96,0.42596128582954407,0.4191526174545288,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimeMixer_ETTh1_RN_lr0p0003_s96_p96_TimeMixer_ETTh1_ftM_sl96_ll0_pl96_dm16_nh8_el2_dl1_df32_expand2_dc4_fc1_ebtimeF_dtTrue_rev_RN_lr_0p0003_0
deep_ltsf,TimeMixer,ETTh1,RN,0p001,96,336,0.4558791518211365,0.48753175139427185,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimeMixer_ETTh1_RN_lr0p001_s96_p336_TimeMixer_ETTh1_ftM_sl96_ll0_pl336_dm16_nh8_el2_dl1_df32_expand2_dc4_fc1_ebtimeF_dtTrue_rev_RN_lr_0p001_0
deep_ltsf,TimeMixer,ETTh1,RN,0p001,96,96,0.4031550884246826,0.3914894163608551,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimeMixer_ETTh1_RN_lr0p001_s96_p96_TimeMixer_ETTh1_ftM_sl96_ll0_pl96_dm16_nh8_el2_dl1_df32_expand2_dc4_fc1_ebtimeF_dtTrue_rev_RN_lr_0p001_0
deep_ltsf,TimeMixer,ETTh1,RN,0p003,96,336,0.4606298506259918,0.49226194620132446,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimeMixer_ETTh1_RN_lr0p003_s96_p336_TimeMixer_ETTh1_ftM_sl96_ll0_pl336_dm16_nh8_el2_dl1_df32_expand2_dc4_fc1_ebtimeF_dtTrue_rev_RN_lr_0p003_0
deep_ltsf,TimeMixer,ETTh1,RN,0p003,96,96,0.3974820673465729,0.38315609097480774,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimeMixer_ETTh1_RN_lr0p003_s96_p96_TimeMixer_ETTh1_ftM_sl96_ll0_pl96_dm16_nh8_el2_dl1_df32_expand2_dc4_fc1_ebtimeF_dtTrue_rev_RN_lr_0p003_0
deep_ltsf,TimeMixer,ETTh1,RN,0p01,336,336,0.44854193925857544,0.4488578736782074,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimeMixer_ETTh1_RN_lr0p01_s336_p336_TimeMixer_ETTh1_ftM_sl336_ll0_pl336_dm16_nh8_el2_dl1_df32_expand2_dc4_fc1_ebtimeF_dtTrue_rev_RN_lr_0p01_0
deep_ltsf,TimeMixer,ETTh1,RN,0p01,336,96,0.408436119556427,0.3884471356868744,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimeMixer_ETTh1_RN_lr0p01_s336_p96_TimeMixer_ETTh1_ftM_sl336_ll0_pl96_dm16_nh8_el2_dl1_df32_expand2_dc4_fc1_ebtimeF_dtTrue_rev_RN_lr_0p01_0
deep_ltsf,TimeMixer,ETTh1,RN,0p01,96,336,0.45505982637405396,0.48401492834091187,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimeMixer_ETTh1_RN_lr0p01_s96_p336_TimeMixer_ETTh1_ftM_sl96_ll0_pl336_dm16_nh8_el2_dl1_df32_expand2_dc4_fc1_ebtimeF_dtTrue_rev_RN_lr_0p01_0
deep_ltsf,TimeMixer,ETTh1,RN,0p01,96,96,0.3999723196029663,0.38066548109054565,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimeMixer_ETTh1_RN_lr0p01_s96_p96_TimeMixer_ETTh1_ftM_sl96_ll0_pl96_dm16_nh8_el2_dl1_df32_expand2_dc4_fc1_ebtimeF_dtTrue_rev_RN_lr_0p01_0
deep_ltsf,TimeMixer,ETTh1,RR,0p0001,96,336,0.5696049928665161,0.6927496790885925,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimeMixer_ETTh1_RR_lr0p0001_s96_p336_TimeMixer_ETTh1_ftM_sl96_ll0_pl336_dm16_nh8_el2_dl1_df32_expand2_dc4_fc1_ebtimeF_dtTrue_rev_RR_lr_0p0001_0
deep_ltsf,TimeMixer,ETTh1,RR,0p0001,96,96,0.47992363572120667,0.5294301509857178,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimeMixer_ETTh1_RR_lr0p0001_s96_p96_TimeMixer_ETTh1_ftM_sl96_ll0_pl96_dm16_nh8_el2_dl1_df32_expand2_dc4_fc1_ebtimeF_dtTrue_rev_RR_lr_0p0001_0
deep_ltsf,TimeMixer,ETTh1,RR,0p0003,96,336,0.4794577658176422,0.5259504914283752,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimeMixer_ETTh1_RR_lr0p0003_s96_p336_TimeMixer_ETTh1_ftM_sl96_ll0_pl336_dm16_nh8_el2_dl1_df32_expand2_dc4_fc1_ebtimeF_dtTrue_rev_RR_lr_0p0003_0
deep_ltsf,TimeMixer,ETTh1,RR,0p0003,96,96,0.4241813123226166,0.4196607768535614,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimeMixer_ETTh1_RR_lr0p0003_s96_p96_TimeMixer_ETTh1_ftM_sl96_ll0_pl96_dm16_nh8_el2_dl1_df32_expand2_dc4_fc1_ebtimeF_dtTrue_rev_RR_lr_0p0003_0
deep_ltsf,TimeMixer,ETTh1,RR,0p001,96,336,0.4563298523426056,0.49287089705467224,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimeMixer_ETTh1_RR_lr0p001_s96_p336_TimeMixer_ETTh1_ftM_sl96_ll0_pl336_dm16_nh8_el2_dl1_df32_expand2_dc4_fc1_ebtimeF_dtTrue_rev_RR_lr_0p001_0
deep_ltsf,TimeMixer,ETTh1,RR,0p001,96,96,0.4008706510066986,0.39009326696395874,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimeMixer_ETTh1_RR_lr0p001_s96_p96_TimeMixer_ETTh1_ftM_sl96_ll0_pl96_dm16_nh8_el2_dl1_df32_expand2_dc4_fc1_ebtimeF_dtTrue_rev_RR_lr_0p001_0
deep_ltsf,TimeMixer,ETTh1,RR,0p003,96,336,0.4606625437736511,0.4980696141719818,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimeMixer_ETTh1_RR_lr0p003_s96_p336_TimeMixer_ETTh1_ftM_sl96_ll0_pl336_dm16_nh8_el2_dl1_df32_expand2_dc4_fc1_ebtimeF_dtTrue_rev_RR_lr_0p003_0
deep_ltsf,TimeMixer,ETTh1,RR,0p003,96,96,0.3936687409877777,0.3777819871902466,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimeMixer_ETTh1_RR_lr0p003_s96_p96_TimeMixer_ETTh1_ftM_sl96_ll0_pl96_dm16_nh8_el2_dl1_df32_expand2_dc4_fc1_ebtimeF_dtTrue_rev_RR_lr_0p003_0
deep_ltsf,TimeMixer,ETTh1,RR,0p01,336,336,0.4367378354072571,0.42289820313453674,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimeMixer_ETTh1_RR_lr0p01_s336_p336_TimeMixer_ETTh1_ftM_sl336_ll0_pl336_dm16_nh8_el2_dl1_df32_expand2_dc4_fc1_ebtimeF_dtTrue_rev_RR_lr_0p01_0
deep_ltsf,TimeMixer,ETTh1,RR,0p01,336,96,0.3984677195549011,0.3617173731327057,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimeMixer_ETTh1_RR_lr0p01_s336_p96_TimeMixer_ETTh1_ftM_sl336_ll0_pl96_dm16_nh8_el2_dl1_df32_expand2_dc4_fc1_ebtimeF_dtTrue_rev_RR_lr_0p01_0
deep_ltsf,TimeMixer,ETTh1,RR,0p01,96,336,0.4541267454624176,0.4860379099845886,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimeMixer_ETTh1_RR_lr0p01_s96_p336_TimeMixer_ETTh1_ftM_sl96_ll0_pl336_dm16_nh8_el2_dl1_df32_expand2_dc4_fc1_ebtimeF_dtTrue_rev_RR_lr_0p01_0
deep_ltsf,TimeMixer,ETTh1,RR,0p01,96,96,0.3934842646121979,0.36989787220954895,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimeMixer_ETTh1_RR_lr0p01_s96_p96_TimeMixer_ETTh1_ftM_sl96_ll0_pl96_dm16_nh8_el2_dl1_df32_expand2_dc4_fc1_ebtimeF_dtTrue_rev_RR_lr_0p01_0
deep_ltsf,TimeMixer,ETTh2,NN,0p0001,96,336,0.46955230832099915,0.4760069251060486,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimeMixer_ETTh2_NN_lr0p0001_s96_p336_TimeMixer_ETTh2_ftM_sl96_ll0_pl336_dm16_nh8_el2_dl1_df32_expand2_dc4_fc1_ebtimeF_dtTrue_rev_NN_lr_0p0001_0
deep_ltsf,TimeMixer,ETTh2,NN,0p0001,96,96,0.3680793344974518,0.32418835163116455,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimeMixer_ETTh2_NN_lr0p0001_s96_p96_TimeMixer_ETTh2_ftM_sl96_ll0_pl96_dm16_nh8_el2_dl1_df32_expand2_dc4_fc1_ebtimeF_dtTrue_rev_NN_lr_0p0001_0
deep_ltsf,TimeMixer,ETTh2,NN,0p01,336,336,0.4162744879722595,0.3865886926651001,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimeMixer_ETTh2_NN_lr0p01_s336_p336_TimeMixer_ETTh2_ftM_sl336_ll0_pl336_dm16_nh8_el2_dl1_df32_expand2_dc4_fc1_ebtimeF_dtTrue_rev_NN_lr_0p01_0
deep_ltsf,TimeMixer,ETTh2,NN,0p01,336,96,0.3510487377643585,0.290111243724823,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimeMixer_ETTh2_NN_lr0p01_s336_p96_TimeMixer_ETTh2_ftM_sl336_ll0_pl96_dm16_nh8_el2_dl1_df32_expand2_dc4_fc1_ebtimeF_dtTrue_rev_NN_lr_0p01_0
deep_ltsf,TimeMixer,ETTh2,NN,0p01,96,336,0.43715760111808777,0.42481744289398193,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimeMixer_ETTh2_NN_lr0p01_s96_p336_TimeMixer_ETTh2_ftM_sl96_ll0_pl336_dm16_nh8_el2_dl1_df32_expand2_dc4_fc1_ebtimeF_dtTrue_rev_NN_lr_0p01_0
deep_ltsf,TimeMixer,ETTh2,NN,0p01,96,96,0.34725716710090637,0.2990766167640686,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimeMixer_ETTh2_NN_lr0p01_s96_p96_TimeMixer_ETTh2_ftM_sl96_ll0_pl96_dm16_nh8_el2_dl1_df32_expand2_dc4_fc1_ebtimeF_dtTrue_rev_NN_lr_0p01_0
deep_ltsf,TimeMixer,ETTh2,NR,0p0001,96,336,0.4864281415939331,0.510332465171814,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimeMixer_ETTh2_NR_lr0p0001_s96_p336_TimeMixer_ETTh2_ftM_sl96_ll0_pl336_dm16_nh8_el2_dl1_df32_expand2_dc4_fc1_ebtimeF_dtTrue_rev_NR_lr_0p0001_0
deep_ltsf,TimeMixer,ETTh2,NR,0p0001,96,96,0.3783641755580902,0.32735180854797363,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimeMixer_ETTh2_NR_lr0p0001_s96_p96_TimeMixer_ETTh2_ftM_sl96_ll0_pl96_dm16_nh8_el2_dl1_df32_expand2_dc4_fc1_ebtimeF_dtTrue_rev_NR_lr_0p0001_0
deep_ltsf,TimeMixer,ETTh2,NR,0p01,336,336,0.4034987688064575,0.36104297637939453,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimeMixer_ETTh2_NR_lr0p01_s336_p336_TimeMixer_ETTh2_ftM_sl336_ll0_pl336_dm16_nh8_el2_dl1_df32_expand2_dc4_fc1_ebtimeF_dtTrue_rev_NR_lr_0p01_0
deep_ltsf,TimeMixer,ETTh2,NR,0p01,336,96,0.33582744002342224,0.2579707205295563,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimeMixer_ETTh2_NR_lr0p01_s336_p96_TimeMixer_ETTh2_ftM_sl336_ll0_pl96_dm16_nh8_el2_dl1_df32_expand2_dc4_fc1_ebtimeF_dtTrue_rev_NR_lr_0p01_0
deep_ltsf,TimeMixer,ETTh2,NR,0p01,96,336,0.4432232677936554,0.4376211166381836,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimeMixer_ETTh2_NR_lr0p01_s96_p336_TimeMixer_ETTh2_ftM_sl96_ll0_pl336_dm16_nh8_el2_dl1_df32_expand2_dc4_fc1_ebtimeF_dtTrue_rev_NR_lr_0p01_0
deep_ltsf,TimeMixer,ETTh2,NR,0p01,96,96,0.34942683577537537,0.29376205801963806,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimeMixer_ETTh2_NR_lr0p01_s96_p96_TimeMixer_ETTh2_ftM_sl96_ll0_pl96_dm16_nh8_el2_dl1_df32_expand2_dc4_fc1_ebtimeF_dtTrue_rev_NR_lr_0p01_0
deep_ltsf,TimeMixer,ETTh2,RN,0p01,336,336,0.41200900077819824,0.3890453279018402,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimeMixer_ETTh2_RN_lr0p01_s336_p336_TimeMixer_ETTh2_ftM_sl336_ll0_pl336_dm16_nh8_el2_dl1_df32_expand2_dc4_fc1_ebtimeF_dtTrue_rev_RN_lr_0p01_0
deep_ltsf,TimeMixer,ETTh2,RN,0p01,336,96,0.35129424929618835,0.29052427411079407,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimeMixer_ETTh2_RN_lr0p01_s336_p96_TimeMixer_ETTh2_ftM_sl336_ll0_pl96_dm16_nh8_el2_dl1_df32_expand2_dc4_fc1_ebtimeF_dtTrue_rev_RN_lr_0p01_0
deep_ltsf,TimeMixer,ETTh2,RN,0p01,96,336,0.42983579635620117,0.41812628507614136,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimeMixer_ETTh2_RN_lr0p01_s96_p336_TimeMixer_ETTh2_ftM_sl96_ll0_pl336_dm16_nh8_el2_dl1_df32_expand2_dc4_fc1_ebtimeF_dtTrue_rev_RN_lr_0p01_0
deep_ltsf,TimeMixer,ETTh2,RN,0p01,96,96,0.35007914900779724,0.3028884530067444,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimeMixer_ETTh2_RN_lr0p01_s96_p96_TimeMixer_ETTh2_ftM_sl96_ll0_pl96_dm16_nh8_el2_dl1_df32_expand2_dc4_fc1_ebtimeF_dtTrue_rev_RN_lr_0p01_0
deep_ltsf,TimeMixer,ETTh2,RR,0p01,336,336,0.39580270648002625,0.3394683003425598,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimeMixer_ETTh2_RR_lr0p01_s336_p336_TimeMixer_ETTh2_ftM_sl336_ll0_pl336_dm16_nh8_el2_dl1_df32_expand2_dc4_fc1_ebtimeF_dtTrue_rev_RR_lr_0p01_0
deep_ltsf,TimeMixer,ETTh2,RR,0p01,336,96,0.33628225326538086,0.25308942794799805,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimeMixer_ETTh2_RR_lr0p01_s336_p96_TimeMixer_ETTh2_ftM_sl336_ll0_pl96_dm16_nh8_el2_dl1_df32_expand2_dc4_fc1_ebtimeF_dtTrue_rev_RR_lr_0p01_0
deep_ltsf,TimeMixer,ETTh2,RR,0p01,96,336,0.438064843416214,0.42660441994667053,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimeMixer_ETTh2_RR_lr0p01_s96_p336_TimeMixer_ETTh2_ftM_sl96_ll0_pl336_dm16_nh8_el2_dl1_df32_expand2_dc4_fc1_ebtimeF_dtTrue_rev_RR_lr_0p01_0
deep_ltsf,TimeMixer,ETTh2,RR,0p01,96,96,0.3496392071247101,0.293734073638916,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimeMixer_ETTh2_RR_lr0p01_s96_p96_TimeMixer_ETTh2_ftM_sl96_ll0_pl96_dm16_nh8_el2_dl1_df32_expand2_dc4_fc1_ebtimeF_dtTrue_rev_RR_lr_0p01_0
deep_ltsf,TimeMixer,ETTm1,NN,0p01,336,336,0.39614614844322205,0.375050812959671,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimeMixer_ETTm1_NN_lr0p01_s336_p336_TimeMixer_ETTm1_ftM_sl336_ll0_pl336_dm16_nh8_el2_dl1_df32_expand2_dc4_fc1_ebtimeF_dtTrue_rev_NN_lr_0p01_0
deep_ltsf,TimeMixer,ETTm1,NN,0p01,336,96,0.3471691310405731,0.2972772419452667,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimeMixer_ETTm1_NN_lr0p01_s336_p96_TimeMixer_ETTm1_ftM_sl336_ll0_pl96_dm16_nh8_el2_dl1_df32_expand2_dc4_fc1_ebtimeF_dtTrue_rev_NN_lr_0p01_0
deep_ltsf,TimeMixer,ETTm1,NN,0p01,96,336,0.4058260917663574,0.3942314088344574,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimeMixer_ETTm1_NN_lr0p01_s96_p336_TimeMixer_ETTm1_ftM_sl96_ll0_pl336_dm16_nh8_el2_dl1_df32_expand2_dc4_fc1_ebtimeF_dtTrue_rev_NN_lr_0p01_0
deep_ltsf,TimeMixer,ETTm1,NN,0p01,96,96,0.36459648609161377,0.3269138038158417,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimeMixer_ETTm1_NN_lr0p01_s96_p96_TimeMixer_ETTm1_ftM_sl96_ll0_pl96_dm16_nh8_el2_dl1_df32_expand2_dc4_fc1_ebtimeF_dtTrue_rev_NN_lr_0p01_0
deep_ltsf,TimeMixer,ETTm1,NR,0p01,336,336,0.3881523609161377,0.3592587113380432,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimeMixer_ETTm1_NR_lr0p01_s336_p336_TimeMixer_ETTm1_ftM_sl336_ll0_pl336_dm16_nh8_el2_dl1_df32_expand2_dc4_fc1_ebtimeF_dtTrue_rev_NR_lr_0p01_0
deep_ltsf,TimeMixer,ETTm1,NR,0p01,336,96,0.3479418158531189,0.2914772629737854,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimeMixer_ETTm1_NR_lr0p01_s336_p96_TimeMixer_ETTm1_ftM_sl336_ll0_pl96_dm16_nh8_el2_dl1_df32_expand2_dc4_fc1_ebtimeF_dtTrue_rev_NR_lr_0p01_0
deep_ltsf,TimeMixer,ETTm1,NR,0p01,96,336,0.4136780798435211,0.41419243812561035,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimeMixer_ETTm1_NR_lr0p01_s96_p336_TimeMixer_ETTm1_ftM_sl96_ll0_pl336_dm16_nh8_el2_dl1_df32_expand2_dc4_fc1_ebtimeF_dtTrue_rev_NR_lr_0p01_0
deep_ltsf,TimeMixer,ETTm1,NR,0p01,96,96,0.37898749113082886,0.34708985686302185,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimeMixer_ETTm1_NR_lr0p01_s96_p96_TimeMixer_ETTm1_ftM_sl96_ll0_pl96_dm16_nh8_el2_dl1_df32_expand2_dc4_fc1_ebtimeF_dtTrue_rev_NR_lr_0p01_0
deep_ltsf,TimeMixer,ETTm1,RN,0p01,336,336,0.39875322580337524,0.3730195164680481,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimeMixer_ETTm1_RN_lr0p01_s336_p336_TimeMixer_ETTm1_ftM_sl336_ll0_pl336_dm16_nh8_el2_dl1_df32_expand2_dc4_fc1_ebtimeF_dtTrue_rev_RN_lr_0p01_0
deep_ltsf,TimeMixer,ETTm1,RN,0p01,336,96,0.35486531257629395,0.3037448227405548,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimeMixer_ETTm1_RN_lr0p01_s336_p96_TimeMixer_ETTm1_ftM_sl336_ll0_pl96_dm16_nh8_el2_dl1_df32_expand2_dc4_fc1_ebtimeF_dtTrue_rev_RN_lr_0p01_0
deep_ltsf,TimeMixer,ETTm1,RN,0p01,96,336,0.41656047105789185,0.40921011567115784,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_TimeMixer_ETTm1_RN_lr0p01_s96_p336_TimeMixer_ETTm1_ftM_sl96_ll0_pl336_dm16_nh8_el2_dl1_df32_expand2_dc4_fc1_ebtimeF_dtTrue_rev_RN_lr_0p01_0
