model,dataset,case,lr_tag,seq_len,pred_len,mae,mse,rmse,mape,mspe,result_dir
PatchTST,ETTh2,RN,0p0001,96,336,0.4306783080101013,0.41846373677253723,0.6468877196311951,1.7739602327346802,491.4266052246094,long_term_forecast_PatchTST_ETTh2_RN_lr0p0001_s96_p336_PatchTST_ETTh2_ftM_sl96_ll48_pl336_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_rev_RN_lr_0p0001_0
TimeMixer,ETTh1,RN,0p01,96,336,0.45505982637405396,0.48401492834091187,0.6957117915153503,9.620509147644043,37760.30078125,long_term_forecast_TimeMixer_ETTh1_RN_lr0p01_s96_p336_TimeMixer_ETTh1_ftM_sl96_ll0_pl336_dm16_nh8_el2_dl1_df32_expand2_dc4_fc1_ebtimeF_dtTrue_rev_RN_lr_0p01_0
PatchTST,weather,RR,0p0001,96,336,0.2952183783054352,0.2794255316257477,0.528607189655304,17.96292495727539,37488224.0,long_term_forecast_PatchTST_weather_RR_lr0p0001_s96_p336_PatchTST_custom_ftM_sl96_ll48_pl336_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_rev_RR_lr_0p0001_0
DLinear,electricity,NN,0p005,96,96,0.2795040011405945,0.19552311301231384,0.44217994809150696,2.5920605659484863,607406.3125,long_term_forecast_DLinear_electricity_NN_lr0p005_s96_p96_DLinear_custom_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_rev_NN_lr_0p005_0
iTransformer,exchange_rate,NN,0p0001,96,336,0.4188741445541382,0.3328513205051422,0.5769326686859131,2.9519784450531006,3502.062255859375,long_term_forecast_iTransformer_exchange_rate_NN_lr0p0001_s96_p336_iTransformer_custom_ftM_sl96_ll48_pl336_dm128_nh8_el2_dl1_df128_expand2_dc4_fc3_ebtimeF_dtTrue_rev_NN_lr_0p0001_0
DLinear,electricity,NR,0p005,336,336,0.2658209800720215,0.16163089871406555,0.4020334482192993,2.2775044441223145,117019.5,long_term_forecast_DLinear_electricity_NR_lr0p005_s336_p336_DLinear_custom_ftM_sl336_ll168_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_rev_NR_lr_0p005_0
GRU,electricity,RR,0p001,96,336,0.7453190684318542,0.8236969709396362,0.9075775146484375,3.7412521839141846,340689.71875,long_term_forecast_GRU_electricity_RR_lr0p001_s96_p336_GRU_custom_ftM_sl96_ll48_pl336_dm128_nh8_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_rev_RR_lr_0p001_0
TimeFilter,ETTh1,NR,0p0001,336,336,0.4275176525115967,0.4161912798881531,0.6451289057731628,8.231971740722656,25808.841796875,long_term_forecast_TimeFilter_ETTh1_NR_lr0p0001_s336_p336_TimeFilter_ETTh1_ftM_sl336_ll168_pl336_dm64_nh8_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_rev_NR_lr_0p0001_0
iTransformer,ETTm2,RN,0p0001,336,96,0.2700671851634979,0.17547009885311127,0.4188915193080902,1.1285228729248047,210.23077392578125,long_term_forecast_iTransformer_ETTm2_RN_lr0p0001_s336_p96_iTransformer_ETTm2_ftM_sl336_ll168_pl96_dm128_nh8_el2_dl1_df128_expand2_dc4_fc3_ebtimeF_dtTrue_rev_RN_lr_0p0001_0
TimeMixer,ETTh1,NN,0p01,96,336,0.46011883020401,0.5004640221595764,0.7074348330497742,10.687118530273438,46021.1328125,long_term_forecast_TimeMixer_ETTh1_NN_lr0p01_s96_p336_TimeMixer_ETTh1_ftM_sl96_ll0_pl336_dm16_nh8_el2_dl1_df32_expand2_dc4_fc1_ebtimeF_dtTrue_rev_NN_lr_0p01_0
DLinear,ETTh1,NR,0p005,96,336,0.4527864158153534,0.48730137944221497,0.6980697512626648,6.308709144592285,13724.796875,long_term_forecast_DLinear_ETTh1_NR_lr0p005_s96_p336_DLinear_ETTh1_ftM_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_rev_NR_lr_0p005_0
TimesNet,illness,NR,0p0001,336,96,0.9634630084037781,1.4131662845611572,1.1887667179107666,5.434091567993164,426.70257568359375,long_term_forecast_TimesNet_illness_NR_lr0p0001_s336_p96_TimesNet_custom_ftM_sl336_ll168_pl96_dm16_nh8_el2_dl1_df32_expand2_dc4_fc3_ebtimeF_dtTrue_rev_NR_lr_0p0001_0
iTransformer,exchange_rate,NR,0p0001,96,96,0.20733091235160828,0.08695457130670547,0.29488059878349304,0.9097633957862854,366.80462646484375,long_term_forecast_iTransformer_exchange_rate_NR_lr0p0001_s96_p96_iTransformer_custom_ftM_sl96_ll48_pl96_dm128_nh8_el2_dl1_df128_expand2_dc4_fc3_ebtimeF_dtTrue_rev_NR_lr_0p0001_0
TimeFilter,ETTh2,NN,0p0001,336,336,0.41936641931533813,0.38595911860466003,0.6212560534477234,1.7415788173675537,434.02447509765625,long_term_forecast_TimeFilter_ETTh2_NN_lr0p0001_s336_p336_TimeFilter_ETTh2_ftM_sl336_ll168_pl336_dm64_nh8_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_rev_NN_lr_0p0001_0
TimeFilter,weather,NR,0p0001,96,336,0.29345816373825073,0.2693527042865753,0.518992006778717,17.618236541748047,37069908.0,long_term_forecast_TimeFilter_weather_NR_lr0p0001_s96_p336_TimeFilter_custom_ftM_sl96_ll48_pl336_dm64_nh8_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_rev_NR_lr_0p0001_0
TimeMixer,ETTm1,RR,0p01,336,96,0.3470822274684906,0.2908039391040802,0.5392624139785767,2.1442294120788574,317.4853820800781,long_term_forecast_TimeMixer_ETTm1_RR_lr0p01_s336_p96_TimeMixer_ETTm1_ftM_sl336_ll0_pl96_dm16_nh8_el2_dl1_df32_expand2_dc4_fc1_ebtimeF_dtTrue_rev_RR_lr_0p01_0
TimesNet,ETTh2,RR,0p0001,336,96,0.3963317275047302,0.33039921522140503,0.5748036503791809,1.6846429109573364,405.8441162109375,long_term_forecast_TimesNet_ETTh2_RR_lr0p0001_s336_p96_TimesNet_ETTh2_ftM_sl336_ll168_pl96_dm16_nh8_el2_dl1_df32_expand2_dc4_fc3_ebtimeF_dtTrue_rev_RR_lr_0p0001_0
TimesNet,ETTm2,RN,0p0001,336,96,0.30203598737716675,0.20734703540802002,0.4553537368774414,1.2930893898010254,242.01702880859375,long_term_forecast_TimesNet_ETTm2_RN_lr0p0001_s336_p96_TimesNet_ETTm2_ftM_sl336_ll168_pl96_dm16_nh8_el2_dl1_df32_expand2_dc4_fc3_ebtimeF_dtTrue_rev_RN_lr_0p0001_0
TimesNet,ETTm1,NN,0p0001,336,96,0.3709246814250946,0.3246505558490753,0.5697811245918274,2.1692447662353516,332.7811584472656,long_term_forecast_TimesNet_ETTm1_NN_lr0p0001_s336_p96_TimesNet_ETTm1_ftM_sl336_ll168_pl96_dm16_nh8_el2_dl1_df32_expand2_dc4_fc3_ebtimeF_dtTrue_rev_NN_lr_0p0001_0
TimesNet,exchange_rate,NN,0p0001,96,96,0.23693951964378357,0.11029133945703506,0.33210140466690063,1.466882586479187,1223.2103271484375,long_term_forecast_TimesNet_exchange_rate_NN_lr0p0001_s96_p96_TimesNet_custom_ftM_sl96_ll48_pl96_dm16_nh8_el2_dl1_df32_expand2_dc4_fc3_ebtimeF_dtTrue_rev_NN_lr_0p0001_0
TimesNet,ETTh1,NR,0p0001,336,96,0.4952189326286316,0.5040715932846069,0.7099800109863281,9.990412712097168,35460.05078125,long_term_forecast_TimesNet_ETTh1_NR_lr0p0001_s336_p96_TimesNet_ETTh1_ftM_sl336_ll168_pl96_dm16_nh8_el2_dl1_df32_expand2_dc4_fc3_ebtimeF_dtTrue_rev_NR_lr_0p0001_0
TimeFilter,exchange_rate,NR,0p0001,336,96,0.2139301598072052,0.09111755341291428,0.3018568456172943,0.510400652885437,112.24368286132812,long_term_forecast_TimeFilter_exchange_rate_NR_lr0p0001_s336_p96_TimeFilter_custom_ftM_sl336_ll168_pl96_dm64_nh8_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_rev_NR_lr_0p0001_0
PatchTST,ETTm1,NR,0p0001,336,96,0.34811872243881226,0.28642740845680237,0.535189151763916,2.0235321521759033,260.6217346191406,long_term_forecast_PatchTST_ETTm1_NR_lr0p0001_s336_p96_PatchTST_ETTm1_ftM_sl336_ll168_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_rev_NR_lr_0p0001_0
PatchTST,ETTh1,RR,0p0001,96,336,0.4426190257072449,0.45147451758384705,0.671918511390686,8.405673027038574,25166.1171875,long_term_forecast_PatchTST_ETTh1_RR_lr0p0001_s96_p336_PatchTST_ETTh1_ftM_sl96_ll48_pl336_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_rev_RR_lr_0p0001_0
TimeMixer,ETTm1,NR,0p01,336,96,0.3479418158531189,0.2914772629737854,0.5398863554000854,2.107192277908325,312.5434265136719,long_term_forecast_TimeMixer_ETTm1_NR_lr0p01_s336_p96_TimeMixer_ETTm1_ftM_sl336_ll0_pl96_dm16_nh8_el2_dl1_df32_expand2_dc4_fc1_ebtimeF_dtTrue_rev_NR_lr_0p01_0
iTransformer,ETTm1,RN,0p0001,96,336,0.4280591309070587,0.44622915983200073,0.6680038571357727,2.4184954166412354,368.8253173828125,long_term_forecast_iTransformer_ETTm1_RN_lr0p0001_s96_p336_iTransformer_ETTm1_ftM_sl96_ll48_pl336_dm128_nh8_el2_dl1_df128_expand2_dc4_fc3_ebtimeF_dtTrue_rev_RN_lr_0p0001_0
TimeFilter,ETTh2,RN,0p0001,336,96,0.34317246079444885,0.2830241024494171,0.5320001244544983,1.3736627101898193,310.32073974609375,long_term_forecast_TimeFilter_ETTh2_RN_lr0p0001_s336_p96_TimeFilter_ETTh2_ftM_sl336_ll168_pl96_dm64_nh8_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_rev_RN_lr_0p0001_0
GRU,ETTm2,NN,0p001,336,96,0.31170716881752014,0.24220284819602966,0.49214109778404236,1.253281831741333,245.5768585205078,long_term_forecast_GRU_ETTm2_NN_lr0p001_s336_p96_GRU_ETTm2_ftM_sl336_ll168_pl96_dm128_nh8_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_rev_NN_lr_0p001_0
PatchTST,ETTm2,RN,0p0001,96,96,0.2700222134590149,0.18337659537792206,0.42822492122650146,1.1543112993240356,252.54013061523438,long_term_forecast_PatchTST_ETTm2_RN_lr0p0001_s96_p96_PatchTST_ETTm2_ftM_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_rev_RN_lr_0p0001_0
GRU,ETTh2,NN,0p001,336,336,0.4512985646724701,0.42046475410461426,0.6484325528144836,2.0569441318511963,611.705322265625,long_term_forecast_GRU_ETTh2_NN_lr0p001_s336_p336_GRU_ETTh2_ftM_sl336_ll168_pl336_dm128_nh8_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_rev_NN_lr_0p001_0
PatchTST,ETTh1,RN,0p0001,336,96,0.40632036328315735,0.395170122385025,0.6286255717277527,8.956189155578613,34091.5,long_term_forecast_PatchTST_ETTh1_RN_lr0p0001_s336_p96_PatchTST_ETTh1_ftM_sl336_ll168_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_rev_RN_lr_0p0001_0
DLinear,ETTh2,RR,0p005,336,336,0.4798896312713623,0.4568769335746765,0.6759267449378967,1.477785587310791,407.81573486328125,long_term_forecast_DLinear_ETTh2_RR_lr0p005_s336_p336_DLinear_ETTh2_ftM_sl336_ll168_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_rev_RR_lr_0p005_0
iTransformer,ETTh1,RR,0p0001,336,96,0.40944403409957886,0.3777317702770233,0.6145988702774048,9.111623764038086,34976.75390625,long_term_forecast_iTransformer_ETTh1_RR_lr0p0001_s336_p96_iTransformer_ETTh1_ftM_sl336_ll168_pl96_dm128_nh8_el2_dl1_df128_expand2_dc4_fc3_ebtimeF_dtTrue_rev_RR_lr_0p0001_0
TimesNet,electricity,RN,0p0001,336,96,0.5111706852912903,0.49323412775993347,0.7023062705993652,4.402797222137451,1241911.5,long_term_forecast_TimesNet_electricity_RN_lr0p0001_s336_p96_TimesNet_custom_ftM_sl336_ll168_pl96_dm16_nh8_el2_dl1_df32_expand2_dc4_fc3_ebtimeF_dtTrue_rev_RN_lr_0p0001_0
TimeMixer,weather,NN,0p01,96,336,0.2898261845111847,0.2621930241584778,0.5120478868484497,15.377708435058594,23932920.0,long_term_forecast_TimeMixer_weather_NN_lr0p01_s96_p336_TimeMixer_custom_ftM_sl96_ll0_pl336_dm16_nh8_el2_dl1_df32_expand2_dc4_fc1_ebtimeF_dtTrue_rev_NN_lr_0p01_0
TimeMixer,illness,NN,0p01,336,96,1.211276888847351,2.9997689723968506,1.7319841384887695,2.706007719039917,515.2763671875,long_term_forecast_TimeMixer_illness_NN_lr0p01_s336_p96_TimeMixer_custom_ftM_sl336_ll0_pl96_dm16_nh8_el2_dl1_df32_expand2_dc4_fc1_ebtimeF_dtTrue_rev_NN_lr_0p01_0
TimeMixer,ETTh2,NN,0p01,336,336,0.4162744879722595,0.3865886926651001,0.6217625737190247,1.765624761581421,432.41656494140625,long_term_forecast_TimeMixer_ETTh2_NN_lr0p01_s336_p336_TimeMixer_ETTh2_ftM_sl336_ll0_pl336_dm16_nh8_el2_dl1_df32_expand2_dc4_fc1_ebtimeF_dtTrue_rev_NN_lr_0p01_0
DLinear,weather,RN,0p005,336,336,0.33196982741355896,0.27404898405075073,0.5234968662261963,10.856204986572266,12099502.0,long_term_forecast_DLinear_weather_RN_lr0p005_s336_p336_DLinear_custom_ftM_sl336_ll168_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_rev_RN_lr_0p005_0
PatchTST,ETTh1,RN,0p0001,96,336,0.4507488012313843,0.47342148423194885,0.6880562901496887,9.394523620605469,37966.20703125,long_term_forecast_PatchTST_ETTh1_RN_lr0p0001_s96_p336_PatchTST_ETTh1_ftM_sl96_ll48_pl336_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_rev_RN_lr_0p0001_0
PatchTST,ETTh2,RR,0p0001,96,96,0.353520005941391,0.2977403998374939,0.5456559062004089,1.474279761314392,444.2562255859375,long_term_forecast_PatchTST_ETTh2_RR_lr0p0001_s96_p96_PatchTST_ETTh2_ftM_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_rev_RR_lr_0p0001_0
TimesNet,ETTh1,RR,0p0001,96,96,0.42413124442100525,0.4049988389015198,0.6363952159881592,9.405753135681152,33206.0703125,long_term_forecast_TimesNet_ETTh1_RR_lr0p0001_s96_p96_TimesNet_ETTh1_ftM_sl96_ll48_pl96_dm16_nh8_el2_dl1_df32_expand2_dc4_fc3_ebtimeF_dtTrue_rev_RR_lr_0p0001_0
DLinear,ETTm2,NN,0p005,336,336,0.36962541937828064,0.3088371455669403,0.5557311773300171,1.207579493522644,213.87945556640625,long_term_forecast_DLinear_ETTm2_NN_lr0p005_s336_p336_DLinear_ETTm2_ftM_sl336_ll168_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_rev_NN_lr_0p005_0
TimesNet,ETTm1,RR,0p0001,96,336,0.419706791639328,0.415114164352417,0.6442935466766357,2.4026730060577393,362.4043884277344,long_term_forecast_TimesNet_ETTm1_RR_lr0p0001_s96_p336_TimesNet_ETTm1_ftM_sl96_ll48_pl336_dm16_nh8_el2_dl1_df32_expand2_dc4_fc3_ebtimeF_dtTrue_rev_RR_lr_0p0001_0
GRU,ETTm1,RN,0p001,336,336,0.5260451436042786,0.6176576018333435,0.7859119772911072,3.220527172088623,548.0197143554688,long_term_forecast_GRU_ETTm1_RN_lr0p001_s336_p336_GRU_ETTm1_ftM_sl336_ll168_pl336_dm128_nh8_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_rev_RN_lr_0p001_0
TimeMixer,ETTh1,RN,0p01,96,96,0.3999723196029663,0.38066548109054565,0.6169809699058533,9.465564727783203,46501.85546875,long_term_forecast_TimeMixer_ETTh1_RN_lr0p01_s96_p96_TimeMixer_ETTh1_ftM_sl96_ll0_pl96_dm16_nh8_el2_dl1_df32_expand2_dc4_fc1_ebtimeF_dtTrue_rev_RN_lr_0p01_0
TimeFilter,exchange_rate,RN,0p0001,336,96,0.20859897136688232,0.08931408822536469,0.29885461926460266,1.2833932638168335,946.093505859375,long_term_forecast_TimeFilter_exchange_rate_RN_lr0p0001_s336_p96_TimeFilter_custom_ftM_sl336_ll168_pl96_dm64_nh8_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_rev_RN_lr_0p0001_0
TimeMixer,electricity,RN,0p01,96,96,0.2593855559825897,0.16816288232803345,0.41007667779922485,2.7218689918518066,939904.0,long_term_forecast_TimeMixer_electricity_RN_lr0p01_s96_p96_TimeMixer_custom_ftM_sl96_ll0_pl96_dm16_nh8_el2_dl1_df32_expand2_dc4_fc1_ebtimeF_dtTrue_rev_RN_lr_0p01_0
DLinear,ETTm2,RN,0p005,336,96,0.26780182123184204,0.1712111085653305,0.4137766361236572,1.0367692708969116,203.20033264160156,long_term_forecast_DLinear_ETTm2_RN_lr0p005_s336_p96_DLinear_ETTm2_ftM_sl336_ll168_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_rev_RN_lr_0p005_0
TimesNet,electricity,RN,0p0001,336,336,0.5245189666748047,0.5093902349472046,0.7137157917022705,4.2370195388793945,559933.5,long_term_forecast_TimesNet_electricity_RN_lr0p0001_s336_p336_TimesNet_custom_ftM_sl336_ll168_pl336_dm16_nh8_el2_dl1_df32_expand2_dc4_fc3_ebtimeF_dtTrue_rev_RN_lr_0p0001_0
TimesNet,ETTm1,NR,0p0001,336,336,0.4636387526988983,0.47099223732948303,0.6862887144088745,2.5259222984313965,378.063232421875,long_term_forecast_TimesNet_ETTm1_NR_lr0p0001_s336_p336_TimesNet_ETTm1_ftM_sl336_ll168_pl336_dm16_nh8_el2_dl1_df32_expand2_dc4_fc3_ebtimeF_dtTrue_rev_NR_lr_0p0001_0
TimesNet,ETTm2,NR,0p0001,336,336,0.35229650139808655,0.2961692214012146,0.5442143082618713,1.4721494913101196,339.18756103515625,long_term_forecast_TimesNet_ETTm2_NR_lr0p0001_s336_p336_TimesNet_ETTm2_ftM_sl336_ll168_pl336_dm16_nh8_el2_dl1_df32_expand2_dc4_fc3_ebtimeF_dtTrue_rev_NR_lr_0p0001_0
iTransformer,ETTm1,RR,0p0001,336,96,0.35400739312171936,0.29527556896209717,0.5433926582336426,2.0913422107696533,304.12615966796875,long_term_forecast_iTransformer_ETTm1_RR_lr0p0001_s336_p96_iTransformer_ETTm1_ftM_sl336_ll168_pl96_dm128_nh8_el2_dl1_df128_expand2_dc4_fc3_ebtimeF_dtTrue_rev_RR_lr_0p0001_0
iTransformer,ETTm1,RN,0p0001,96,96,0.3925650119781494,0.3800284266471863,0.6164644360542297,2.3333256244659424,345.42767333984375,long_term_forecast_iTransformer_ETTm1_RN_lr0p0001_s96_p96_iTransformer_ETTm1_ftM_sl96_ll48_pl96_dm128_nh8_el2_dl1_df128_expand2_dc4_fc3_ebtimeF_dtTrue_rev_RN_lr_0p0001_0
TimeFilter,ETTh1,NR,0p0001,336,96,0.4008495509624481,0.3701428472995758,0.608393669128418,8.885016441345215,32670.34765625,long_term_forecast_TimeFilter_ETTh1_NR_lr0p0001_s336_p96_TimeFilter_ETTh1_ftM_sl336_ll168_pl96_dm64_nh8_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_rev_NR_lr_0p0001_0
TimesNet,ETTm2,NN,0p0001,336,336,0.3507350981235504,0.3027358949184418,0.550214409828186,1.4771579504013062,275.3216247558594,long_term_forecast_TimesNet_ETTm2_NN_lr0p0001_s336_p336_TimesNet_ETTm2_ftM_sl336_ll168_pl336_dm16_nh8_el2_dl1_df32_expand2_dc4_fc3_ebtimeF_dtTrue_rev_NN_lr_0p0001_0
TimesNet,ETTm1,NN,0p0001,336,336,0.4112775921821594,0.3849559724330902,0.6204482316970825,2.5195350646972656,439.03912353515625,long_term_forecast_TimesNet_ETTm1_NN_lr0p0001_s336_p336_TimesNet_ETTm1_ftM_sl336_ll168_pl336_dm16_nh8_el2_dl1_df32_expand2_dc4_fc3_ebtimeF_dtTrue_rev_NN_lr_0p0001_0
GRU,ETTh1,NR,0p001,96,336,0.5746508240699768,0.7245311141014099,0.851193904876709,12.731585502624512,51020.80078125,long_term_forecast_GRU_ETTh1_NR_lr0p001_s96_p336_GRU_ETTh1_ftM_sl96_ll48_pl336_dm128_nh8_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_rev_NR_lr_0p001_0
iTransformer,ETTm2,RR,0p0001,96,96,0.27403944730758667,0.1883576512336731,0.4340018928050995,1.1449111700057983,228.11703491210938,long_term_forecast_iTransformer_ETTm2_RR_lr0p0001_s96_p96_iTransformer_ETTm2_ftM_sl96_ll48_pl96_dm128_nh8_el2_dl1_df128_expand2_dc4_fc3_ebtimeF_dtTrue_rev_RR_lr_0p0001_0
DLinear,electricity,RR,0p005,96,96,0.27892258763313293,0.19250357151031494,0.43875229358673096,2.560690402984619,537203.1875,long_term_forecast_DLinear_electricity_RR_lr0p005_s96_p96_DLinear_custom_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_rev_RR_lr_0p005_0
PatchTST,ETTh2,RN,0p0001,336,336,0.4393623471260071,0.417635440826416,0.6462472081184387,1.7418850660324097,407.08697509765625,long_term_forecast_PatchTST_ETTh2_RN_lr0p0001_s336_p336_PatchTST_ETTh2_ftM_sl336_ll168_pl336_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_rev_RN_lr_0p0001_0
iTransformer,ETTh2,RN,0p0001,336,96,0.3593476116657257,0.30286672711372375,0.5503332614898682,1.4567097425460815,370.9974060058594,long_term_forecast_iTransformer_ETTh2_RN_lr0p0001_s336_p96_iTransformer_ETTh2_ftM_sl336_ll168_pl96_dm128_nh8_el2_dl1_df128_expand2_dc4_fc3_ebtimeF_dtTrue_rev_RN_lr_0p0001_0
iTransformer,weather,RN,0p0001,336,336,0.29330042004585266,0.25710293650627136,0.5070531964302063,14.75191593170166,25869222.0,long_term_forecast_iTransformer_weather_RN_lr0p0001_s336_p336_iTransformer_custom_ftM_sl336_ll168_pl336_dm128_nh8_el2_dl1_df128_expand2_dc4_fc3_ebtimeF_dtTrue_rev_RN_lr_0p0001_0
DLinear,ETTm1,RN,0p005,96,336,0.4185877740383148,0.41592395305633545,0.6449216604232788,2.0217368602752686,283.1155700683594,long_term_forecast_DLinear_ETTm1_RN_lr0p005_s96_p336_DLinear_ETTm1_ftM_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_rev_RN_lr_0p005_0
TimesNet,weather,NN,0p0001,96,336,0.307351291179657,0.2853489816188812,0.5341806411743164,14.133810043334961,18870158.0,long_term_forecast_TimesNet_weather_NN_lr0p0001_s96_p336_TimesNet_custom_ftM_sl96_ll48_pl336_dm16_nh8_el2_dl1_df32_expand2_dc4_fc3_ebtimeF_dtTrue_rev_NN_lr_0p0001_0
TimeMixer,illness,RR,0p01,96,96,0.9066711068153381,1.6016347408294678,1.265557050704956,2.9623684883117676,175.31529235839844,long_term_forecast_TimeMixer_illness_RR_lr0p01_s96_p96_TimeMixer_custom_ftM_sl96_ll0_pl96_dm16_nh8_el2_dl1_df32_expand2_dc4_fc1_ebtimeF_dtTrue_rev_RR_lr_0p01_0
PatchTST,weather,RN,0p0001,336,336,0.2847246825695038,0.24867521226406097,0.4986734390258789,14.686599731445312,23671872.0,long_term_forecast_PatchTST_weather_RN_lr0p0001_s336_p336_PatchTST_custom_ftM_sl336_ll168_pl336_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_rev_RN_lr_0p0001_0
PatchTST,exchange_rate,RR,0p0001,96,96,0.20068290829658508,0.0849626436829567,0.2914835214614868,0.8429891467094421,284.8695068359375,long_term_forecast_PatchTST_exchange_rate_RR_lr0p0001_s96_p96_PatchTST_custom_ftM_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_rev_RR_lr_0p0001_0
TimeFilter,weather,NR,0p0001,336,96,0.20354174077510834,0.15076802670955658,0.38828858733177185,8.519514083862305,6799760.5,long_term_forecast_TimeFilter_weather_NR_lr0p0001_s336_p96_TimeFilter_custom_ftM_sl336_ll168_pl96_dm64_nh8_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_rev_NR_lr_0p0001_0
TimeMixer,electricity,NR,0p01,336,336,0.26134175062179565,0.16224193572998047,0.40279266238212585,2.4704971313476562,231042.3125,long_term_forecast_TimeMixer_electricity_NR_lr0p01_s336_p336_TimeMixer_custom_ftM_sl336_ll0_pl336_dm16_nh8_el2_dl1_df32_expand2_dc4_fc1_ebtimeF_dtTrue_rev_NR_lr_0p01_0
DLinear,ETTh1,RR,0p005,336,96,0.386541485786438,0.3512173891067505,0.592635989189148,8.290534019470215,30845.09375,long_term_forecast_DLinear_ETTh1_RR_lr0p005_s336_p96_DLinear_ETTh1_ftM_sl336_ll168_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_rev_RR_lr_0p005_0
PatchTST,exchange_rate,RR,0p0001,96,336,0.41997718811035156,0.343544065952301,0.5861263275146484,1.5658910274505615,616.5634765625,long_term_forecast_PatchTST_exchange_rate_RR_lr0p0001_s96_p336_PatchTST_custom_ftM_sl96_ll48_pl336_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_rev_RR_lr_0p0001_0
GRU,ETTm1,RR,0p001,96,336,0.4417252838611603,0.4542636275291443,0.6739908456802368,2.5122134685516357,370.4490661621094,long_term_forecast_GRU_ETTm1_RR_lr0p001_s96_p336_GRU_ETTm1_ftM_sl96_ll48_pl336_dm128_nh8_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_rev_RR_lr_0p001_0
PatchTST,weather,RN,0p0001,96,96,0.21749848127365112,0.17638929188251495,0.4199872612953186,15.031789779663086,26467770.0,long_term_forecast_PatchTST_weather_RN_lr0p0001_s96_p96_PatchTST_custom_ftM_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_rev_RN_lr_0p0001_0
GRU,ETTh1,NR,0p001,336,336,0.5613806843757629,0.6907813549041748,0.8311325907707214,12.202290534973145,45713.390625,long_term_forecast_GRU_ETTh1_NR_lr0p001_s336_p336_GRU_ETTh1_ftM_sl336_ll168_pl336_dm128_nh8_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_rev_NR_lr_0p001_0
PatchTST,electricity,NR,0p0001,96,336,0.3053674101829529,0.2139279544353485,0.4625234603881836,2.472249984741211,219150.59375,long_term_forecast_PatchTST_electricity_NR_lr0p0001_s96_p336_PatchTST_custom_ftM_sl96_ll48_pl336_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_rev_NR_lr_0p0001_0
