model,dataset,case,lr_tag,seq_len,pred_len,mae,mse,rmse,mape,mspe,result_dir
PatchTST,ETTh1,NR,0p003,96,96,0.40765580534935,0.36844345927238464,0.6069954633712769,9.671314239501953,35700.0234375,long_term_forecast_PatchTST_ETTh1_NR_lr0p003_s96_p96_PatchTST_ETTh1_ftM_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_rev_NR_lr_0p003_0
PatchTST,weather,NN,0p0001,96,336,0.2969099283218384,0.277164489030838,0.5264641642570496,15.531210899353027,24579150.0,long_term_forecast_PatchTST_weather_NN_lr0p0001_s96_p336_PatchTST_custom_ftM_sl96_ll48_pl336_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_rev_NN_lr_0p0001_0
GRU,ETTm2,RR,0p001,336,96,0.31111085414886475,0.22738157212734222,0.4768454432487488,1.2693428993225098,241.77529907226562,long_term_forecast_GRU_ETTm2_RR_lr0p001_s336_p96_GRU_ETTm2_ftM_sl336_ll168_pl96_dm128_nh8_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_rev_RR_lr_0p001_0
DLinear,ETTh1,NR,0p001,96,720,0.48598334193229675,0.5152379274368286,0.7178007364273071,6.440797328948975,14781.5751953125,long_term_forecast_DLinear_ETTh1_NR_lr0p001_s96_p720_DLinear_ETTh1_ftM_sl96_ll48_pl720_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_rev_NR_lr_0p001_0
DLinear,ETTm1,NN,0p0001,96,336,0.4430709779262543,0.45502907037734985,0.6745584011077881,2.1532845497131348,283.787109375,long_term_forecast_DLinear_ETTm1_NN_lr0p0001_s96_p336_DLinear_ETTm1_ftM_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_rev_NN_lr_0p0001_0
iTransformer,ETTh1,RR,0p0001,96,336,0.46346330642700195,0.4941500127315521,0.7029580473899841,8.730061531066895,28544.55859375,long_term_forecast_iTransformer_ETTh1_RR_lr0p0001_s96_p336_iTransformer_ETTh1_ftM_sl96_ll48_pl336_dm128_nh8_el2_dl1_df128_expand2_dc4_fc3_ebtimeF_dtTrue_rev_RR_lr_0p0001_0
DLinear,electricity,RN,0p005,336,96,0.23862820863723755,0.14057038724422455,0.3749271631240845,2.1781952381134033,246506.9375,long_term_forecast_DLinear_electricity_RN_lr0p005_s336_p96_DLinear_custom_ftM_sl336_ll168_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_rev_RN_lr_0p005_0
iTransformer,electricity,RN,0p0001,96,96,0.2993820011615753,0.2137235701084137,0.46230247616767883,2.823514699935913,623489.875,long_term_forecast_iTransformer_electricity_RN_lr0p0001_s96_p96_iTransformer_custom_ftM_sl96_ll48_pl96_dm128_nh8_el2_dl1_df128_expand2_dc4_fc3_ebtimeF_dtTrue_rev_RN_lr_0p0001_0
DLinear,ETTh1,RN,0p01,96,96,0.3948010802268982,0.38177093863487244,0.6178761720657349,9.156283378601074,42041.06640625,long_term_forecast_DLinear_ETTh1_RN_lr0p01_s96_p96_DLinear_ETTh1_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_rev_RN_lr_0p01_0
GRU,exchange_rate,RR,0p001,336,96,0.30038705468177795,0.16497784852981567,0.4061746597290039,0.5355587601661682,41.24467468261719,long_term_forecast_GRU_exchange_rate_RR_lr0p001_s336_p96_GRU_custom_ftM_sl336_ll168_pl96_dm128_nh8_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_rev_RR_lr_0p001_0
iTransformer,weather,RR,0p0001,336,96,0.21533642709255219,0.16672909259796143,0.4083247482776642,10.283090591430664,10024274.0,long_term_forecast_iTransformer_weather_RR_lr0p0001_s336_p96_iTransformer_custom_ftM_sl336_ll168_pl96_dm128_nh8_el2_dl1_df128_expand2_dc4_fc3_ebtimeF_dtTrue_rev_RR_lr_0p0001_0
iTransformer,ETTh2,NN,0p001,96,336,0.4314669668674469,0.4231288433074951,0.6504835486412048,1.768367886543274,507.9822692871094,long_term_forecast_iTransformer_ETTh2_NN_lr0p001_s96_p336_iTransformer_ETTh2_ftM_sl96_ll48_pl336_dm128_nh8_el2_dl1_df128_expand2_dc4_fc3_ebtimeF_dtTrue_rev_NN_lr_0p001_0
iTransformer,ETTh2,NR,0p0003,96,96,0.3556578755378723,0.2976450026035309,0.5455685257911682,1.521870732307434,479.3492126464844,long_term_forecast_iTransformer_ETTh2_NR_lr0p0003_s96_p96_iTransformer_ETTh2_ftM_sl96_ll48_pl96_dm128_nh8_el2_dl1_df128_expand2_dc4_fc3_ebtimeF_dtTrue_rev_NR_lr_0p0003_0
iTransformer,ETTm2,NN,0p0001,336,96,0.2648758590221405,0.17352892458438873,0.4165680408477783,1.0940725803375244,215.10667419433594,long_term_forecast_iTransformer_ETTm2_NN_lr0p0001_s336_p96_iTransformer_ETTm2_ftM_sl336_ll168_pl96_dm128_nh8_el2_dl1_df128_expand2_dc4_fc3_ebtimeF_dtTrue_rev_NN_lr_0p0001_0
TimeMixer,ETTh1,NN,0p003,96,192,0.4296422600746155,0.4398084878921509,0.6631805896759033,10.220972061157227,43122.17578125,long_term_forecast_TimeMixer_ETTh1_NN_lr0p003_s96_p192_TimeMixer_ETTh1_ftM_sl96_ll0_pl192_dm16_nh8_el2_dl1_df32_expand2_dc4_fc1_ebtimeF_dtTrue_rev_NN_lr_0p003_0
TimeFilter,ETTm1,RR,0p0001,336,336,0.38589784502983093,0.3661140501499176,0.6050735712051392,2.137775421142578,334.0950622558594,long_term_forecast_TimeFilter_ETTm1_RR_lr0p0001_s336_p336_TimeFilter_ETTm1_ftM_sl336_ll168_pl336_dm64_nh8_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_rev_RR_lr_0p0001_0
TimeMixer,ETTh1,NN,0p0001,96,336,0.5811040997505188,0.7029101252555847,0.8383973836898804,10.32979679107666,34719.76171875,long_term_forecast_TimeMixer_ETTh1_NN_lr0p0001_s96_p336_TimeMixer_ETTh1_ftM_sl96_ll0_pl336_dm16_nh8_el2_dl1_df32_expand2_dc4_fc1_ebtimeF_dtTrue_rev_NN_lr_0p0001_0
TimeMixer,ETTm2,RN,0p01,96,336,0.3416568338871002,0.3031507730484009,0.5505912899971008,1.3489471673965454,287.94805908203125,long_term_forecast_TimeMixer_ETTm2_RN_lr0p01_s96_p336_TimeMixer_ETTm2_ftM_sl96_ll0_pl336_dm16_nh8_el2_dl1_df32_expand2_dc4_fc1_ebtimeF_dtTrue_rev_RN_lr_0p01_0
DLinear,electricity,NN,0p005,336,96,0.2386719286441803,0.14069248735904694,0.37508997321128845,2.1735568046569824,241876.1875,long_term_forecast_DLinear_electricity_NN_lr0p005_s336_p96_DLinear_custom_ftM_sl336_ll168_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_rev_NN_lr_0p005_0
DLinear,ETTh1,RN,0p003,96,192,0.42881879210472107,0.433896541595459,0.6587082147598267,8.908638000488281,35102.375,long_term_forecast_DLinear_ETTh1_RN_lr0p003_s96_p192_DLinear_ETTh1_ftM_sl96_ll48_pl192_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_rev_RN_lr_0p003_0
TimeMixer,ETTh1,RR,0p01,336,336,0.4367378354072571,0.42289820313453674,0.650306224822998,8.139766693115234,24878.712890625,long_term_forecast_TimeMixer_ETTh1_RR_lr0p01_s336_p336_TimeMixer_ETTh1_ftM_sl336_ll0_pl336_dm16_nh8_el2_dl1_df32_expand2_dc4_fc1_ebtimeF_dtTrue_rev_RR_lr_0p01_0
DLinear,electricity,NN,0p005,336,336,0.26894626021385193,0.16984054446220398,0.4121171534061432,2.307140350341797,215818.3125,long_term_forecast_DLinear_electricity_NN_lr0p005_s336_p336_DLinear_custom_ftM_sl336_ll168_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_rev_NN_lr_0p005_0
iTransformer,weather,RN,0p0001,96,96,0.23239870369434357,0.19105370342731476,0.43709689378738403,16.627817153930664,29936110.0,long_term_forecast_iTransformer_weather_RN_lr0p0001_s96_p96_iTransformer_custom_ftM_sl96_ll48_pl96_dm128_nh8_el2_dl1_df128_expand2_dc4_fc3_ebtimeF_dtTrue_rev_RN_lr_0p0001_0
DLinear,ETTh1,NN,0p01,96,96,0.3963471055030823,0.3836180567741394,0.6193690896034241,8.770386695861816,39003.95703125,long_term_forecast_DLinear_ETTh1_NN_lr0p01_s96_p96_DLinear_ETTh1_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_rev_NN_lr_0p01_0
GRU,exchange_rate,RN,0p001,336,96,0.295580118894577,0.1604161411523819,0.40051984786987305,1.7895077466964722,1665.473388671875,long_term_forecast_GRU_exchange_rate_RN_lr0p001_s336_p96_GRU_custom_ftM_sl336_ll168_pl96_dm128_nh8_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_rev_RN_lr_0p001_0
iTransformer,exchange_rate,RN,0p0001,96,336,0.40977534651756287,0.3159504532814026,0.5620946884155273,2.8969271183013916,3225.9814453125,long_term_forecast_iTransformer_exchange_rate_RN_lr0p0001_s96_p336_iTransformer_custom_ftM_sl96_ll48_pl336_dm128_nh8_el2_dl1_df128_expand2_dc4_fc3_ebtimeF_dtTrue_rev_RN_lr_0p0001_0
DLinear,ETTm2,RR,0p005,336,96,0.27136436104774475,0.17352314293384552,0.416561096906662,1.0556684732437134,182.54989624023438,long_term_forecast_DLinear_ETTm2_RR_lr0p005_s336_p96_DLinear_ETTm2_ftM_sl336_ll168_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_rev_RR_lr_0p005_0
TimeFilter,ETTm2,RN,0p0001,336,336,0.336168497800827,0.28705480694770813,0.5357749462127686,1.3545265197753906,281.34466552734375,long_term_forecast_TimeFilter_ETTm2_RN_lr0p0001_s336_p336_TimeFilter_ETTm2_ftM_sl336_ll168_pl336_dm64_nh8_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_rev_RN_lr_0p0001_0
PatchTST,ETTm1,NR,0p0001,96,96,0.3819272816181183,0.3548080027103424,0.5956576466560364,2.1749014854431152,303.17913818359375,long_term_forecast_PatchTST_ETTm1_NR_lr0p0001_s96_p96_PatchTST_ETTm1_ftM_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_rev_NR_lr_0p0001_0
TimeMixer,exchange_rate,RR,0p01,96,336,0.42795249819755554,0.3522889316082001,0.593539297580719,1.5905488729476929,641.9291381835938,long_term_forecast_TimeMixer_exchange_rate_RR_lr0p01_s96_p336_TimeMixer_custom_ftM_sl96_ll0_pl336_dm16_nh8_el2_dl1_df32_expand2_dc4_fc1_ebtimeF_dtTrue_rev_RR_lr_0p01_0
TimeMixer,illness,NN,0p01,96,96,0.9848117232322693,2.131145477294922,1.4598443508148193,2.717392921447754,504.9414367675781,long_term_forecast_TimeMixer_illness_NN_lr0p01_s96_p96_TimeMixer_custom_ftM_sl96_ll0_pl96_dm16_nh8_el2_dl1_df32_expand2_dc4_fc1_ebtimeF_dtTrue_rev_NN_lr_0p01_0
TimeMixer,ETTm2,NN,0p01,96,336,0.3388885259628296,0.3003210425376892,0.5480155348777771,1.3811041116714478,298.4889831542969,long_term_forecast_TimeMixer_ETTm2_NN_lr0p01_s96_p336_TimeMixer_ETTm2_ftM_sl96_ll0_pl336_dm16_nh8_el2_dl1_df32_expand2_dc4_fc1_ebtimeF_dtTrue_rev_NN_lr_0p01_0
PatchTST,ETTm2,RR,0p0001,336,96,0.2713879644870758,0.18420164287090302,0.42918717861175537,1.0868258476257324,185.38648986816406,long_term_forecast_PatchTST_ETTm2_RR_lr0p0001_s336_p96_PatchTST_ETTm2_ftM_sl336_ll168_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_rev_RR_lr_0p0001_0
TimeMixer,ETTh1,RR,0p0003,96,192,0.4608401656150818,0.4885866641998291,0.698989748954773,9.407404899597168,34393.12890625,long_term_forecast_TimeMixer_ETTh1_RR_lr0p0003_s96_p192_TimeMixer_ETTh1_ftM_sl96_ll0_pl192_dm16_nh8_el2_dl1_df32_expand2_dc4_fc1_ebtimeF_dtTrue_rev_RR_lr_0p0003_0
iTransformer,ETTh1,RN,0p01,96,336,0.47368577122688293,0.5052978992462158,0.7108430862426758,11.808629989624023,55028.44140625,long_term_forecast_iTransformer_ETTh1_RN_lr0p01_s96_p336_iTransformer_ETTh1_ftM_sl96_ll48_pl336_dm128_nh8_el2_dl1_df128_expand2_dc4_fc3_ebtimeF_dtTrue_rev_RN_lr_0p01_0
GRU,weather,NR,0p001,96,336,0.3272048830986023,0.30785229802131653,0.5548443794250488,20.621383666992188,42988232.0,long_term_forecast_GRU_weather_NR_lr0p001_s96_p336_GRU_custom_ftM_sl96_ll48_pl336_dm128_nh8_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_rev_NR_lr_0p001_0
GRU,ETTm1,RR,0p001,336,96,0.41203442215919495,0.40173205733299255,0.6338233351707458,2.4800124168395996,415.8667907714844,long_term_forecast_GRU_ETTm1_RR_lr0p001_s336_p96_GRU_ETTm1_ftM_sl336_ll168_pl96_dm128_nh8_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_rev_RR_lr_0p001_0
TimesNet,ETTm1,RN,0p0001,96,336,0.504948079586029,0.5572350025177002,0.7464817762374878,3.225919485092163,682.2901000976562,long_term_forecast_TimesNet_ETTm1_RN_lr0p0001_s96_p336_TimesNet_ETTm1_ftM_sl96_ll48_pl336_dm16_nh8_el2_dl1_df32_expand2_dc4_fc3_ebtimeF_dtTrue_rev_RN_lr_0p0001_0
TimeFilter,ETTh1,RN,0p0001,96,336,0.4564039409160614,0.4889468848705292,0.6992473602294922,10.14503002166748,42114.91015625,long_term_forecast_TimeFilter_ETTh1_RN_lr0p0001_s96_p336_TimeFilter_ETTh1_ftM_sl96_ll48_pl336_dm64_nh8_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_rev_RN_lr_0p0001_0
TimeMixer,ETTm1,NR,0p01,96,336,0.4136780798435211,0.41419243812561035,0.6435778141021729,2.3485755920410156,357.0661315917969,long_term_forecast_TimeMixer_ETTm1_NR_lr0p01_s96_p336_TimeMixer_ETTm1_ftM_sl96_ll0_pl336_dm16_nh8_el2_dl1_df32_expand2_dc4_fc1_ebtimeF_dtTrue_rev_NR_lr_0p01_0
TimeMixer,exchange_rate,RN,0p01,96,336,0.43190622329711914,0.3568577766418457,0.597375750541687,2.9778425693511963,3395.172119140625,long_term_forecast_TimeMixer_exchange_rate_RN_lr0p01_s96_p336_TimeMixer_custom_ftM_sl96_ll0_pl336_dm16_nh8_el2_dl1_df32_expand2_dc4_fc1_ebtimeF_dtTrue_rev_RN_lr_0p01_0
DLinear,ETTm1,NN,0p0001,96,96,0.41190847754478455,0.40268173813819885,0.6345720887184143,2.1231443881988525,294.9871826171875,long_term_forecast_DLinear_ETTm1_NN_lr0p0001_s96_p96_DLinear_ETTm1_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_rev_NN_lr_0p0001_0
GRU,ETTh1,NN,0p001,336,336,0.5869525671005249,0.7138274908065796,0.844883143901825,13.858169555664062,51168.53515625,long_term_forecast_GRU_ETTh1_NN_lr0p001_s336_p336_GRU_ETTh1_ftM_sl336_ll168_pl336_dm128_nh8_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_rev_NN_lr_0p001_0
iTransformer,illness,NN,0p0001,96,96,1.3651785850524902,3.660853385925293,1.9133356809616089,3.5673913955688477,1391.6612548828125,long_term_forecast_iTransformer_illness_NN_lr0p0001_s96_p96_iTransformer_custom_ftM_sl96_ll48_pl96_dm128_nh8_el2_dl1_df128_expand2_dc4_fc3_ebtimeF_dtTrue_rev_NN_lr_0p0001_0
TimeMixer,ETTh2,RN,0p01,336,336,0.41200900077819824,0.3890453279018402,0.6237350106239319,1.6748888492584229,379.54583740234375,long_term_forecast_TimeMixer_ETTh2_RN_lr0p01_s336_p336_TimeMixer_ETTh2_ftM_sl336_ll0_pl336_dm16_nh8_el2_dl1_df32_expand2_dc4_fc1_ebtimeF_dtTrue_rev_RN_lr_0p01_0
DLinear,exchange_rate,NR,0p005,96,336,0.496881902217865,0.4640868902206421,0.6812392473220825,1.428341031074524,564.0912475585938,long_term_forecast_DLinear_exchange_rate_NR_lr0p005_s96_p336_DLinear_custom_ftM_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_rev_NR_lr_0p005_0
TimeFilter,ETTm1,NR,0p0001,96,96,0.3704621195793152,0.3401712477207184,0.5832419991493225,2.1719765663146973,309.27044677734375,long_term_forecast_TimeFilter_ETTm1_NR_lr0p0001_s96_p96_TimeFilter_ETTm1_ftM_sl96_ll48_pl96_dm64_nh8_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_rev_NR_lr_0p0001_0
DLinear,ETTh2,NN,0p0003,96,96,0.4261768162250519,0.37878885865211487,0.6154582500457764,1.352378249168396,281.8372802734375,long_term_forecast_DLinear_ETTh2_NN_lr0p0003_s96_p96_DLinear_ETTh2_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_rev_NN_lr_0p0003_0
TimesNet,ETTh1,NN,0p0001,96,192,0.4734688103199005,0.48751071095466614,0.6982196569442749,11.549264907836914,41608.51171875,long_term_forecast_TimesNet_ETTh1_NN_lr0p0001_s96_p192_TimesNet_ETTh1_ftM_sl96_ll48_pl192_dm16_nh8_el2_dl1_df32_expand2_dc4_fc3_ebtimeF_dtTrue_rev_NN_lr_0p0001_0
TimeMixer,ETTm1,RR,0p01,96,336,0.4011386036872864,0.39110028743743896,0.6253800988197327,2.3061728477478027,351.3157958984375,long_term_forecast_TimeMixer_ETTm1_RR_lr0p01_s96_p336_TimeMixer_ETTm1_ftM_sl96_ll0_pl336_dm16_nh8_el2_dl1_df32_expand2_dc4_fc1_ebtimeF_dtTrue_rev_RR_lr_0p01_0
TimeMixer,weather,NR,0p01,336,336,5821.47900390625,266785968.0,16333.583984375,130233.234375,1819027500433408.0,long_term_forecast_TimeMixer_weather_NR_lr0p01_s336_p336_TimeMixer_custom_ftM_sl336_ll0_pl336_dm16_nh8_el2_dl1_df32_expand2_dc4_fc1_ebtimeF_dtTrue_rev_NR_lr_0p01_0
DLinear,ETTh2,NN,0p003,96,96,0.3740040957927704,0.3174961507320404,0.5634679794311523,1.311665415763855,306.55859375,long_term_forecast_DLinear_ETTh2_NN_lr0p003_s96_p96_DLinear_ETTh2_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_rev_NN_lr_0p003_0
DLinear,ETTh1,NR,0p003,96,192,0.42591679096221924,0.43636345863342285,0.6605781316757202,7.332979202270508,21325.216796875,long_term_forecast_DLinear_ETTh1_NR_lr0p003_s96_p192_DLinear_ETTh1_ftM_sl96_ll48_pl192_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_rev_NR_lr_0p003_0
PatchTST,ETTh2,NN,0p0001,336,96,0.3628600239753723,0.3045511841773987,0.551861584186554,1.5577787160873413,468.7363586425781,long_term_forecast_PatchTST_ETTh2_NN_lr0p0001_s336_p96_PatchTST_ETTh2_ftM_sl336_ll168_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_rev_NN_lr_0p0001_0
DLinear,ETTm2,NN,0p005,96,336,0.3876100182533264,0.3364989161491394,0.580085277557373,1.2637555599212646,235.9390869140625,long_term_forecast_DLinear_ETTm2_NN_lr0p005_s96_p336_DLinear_ETTm2_ftM_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_rev_NN_lr_0p005_0
TimeFilter,ETTh1,RR,0p0001,96,336,0.458936870098114,0.49695903062820435,0.7049531936645508,8.465862274169922,25191.921875,long_term_forecast_TimeFilter_ETTh1_RR_lr0p0001_s96_p336_TimeFilter_ETTh1_ftM_sl96_ll48_pl336_dm64_nh8_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_rev_RR_lr_0p0001_0
TimeFilter,ETTh2,NN,0p0001,96,96,0.3497202396392822,0.30066978931427,0.5483336448669434,1.4199975728988647,361.2128601074219,long_term_forecast_TimeFilter_ETTh2_NN_lr0p0001_s96_p96_TimeFilter_ETTh2_ftM_sl96_ll48_pl96_dm64_nh8_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_rev_NN_lr_0p0001_0
PatchTST,ETTh1,RR,0p0001,96,96,0.3936847746372223,0.36873865127563477,0.6072385311126709,8.538537979125977,29337.6171875,long_term_forecast_PatchTST_ETTh1_RR_lr0p0001_s96_p96_PatchTST_ETTh1_ftM_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_rev_RR_lr_0p0001_0
DLinear,electricity,RR,0p005,96,336,0.29739874601364136,0.20597904920578003,0.4538491368293762,2.4671456813812256,229003.5,long_term_forecast_DLinear_electricity_RR_lr0p005_s96_p336_DLinear_custom_ftM_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_rev_RR_lr_0p005_0
TimesNet,weather,NR,0p0001,336,96,0.27301448583602905,0.21820665895938873,0.46712595224380493,7.2475905418396,4517040.0,long_term_forecast_TimesNet_weather_NR_lr0p0001_s336_p96_TimesNet_custom_ftM_sl336_ll168_pl96_dm16_nh8_el2_dl1_df32_expand2_dc4_fc3_ebtimeF_dtTrue_rev_NR_lr_0p0001_0
DLinear,ETTh2,RR,0p005,336,96,0.3585345149040222,0.275701105594635,0.525072455406189,1.3790265321731567,534.151123046875,long_term_forecast_DLinear_ETTh2_RR_lr0p005_s336_p96_DLinear_ETTh2_ftM_sl336_ll168_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_rev_RR_lr_0p005_0
TimeMixer,exchange_rate,NR,0p01,96,96,0.20412971079349518,0.08564399927854538,0.2926499545574188,0.9113556146621704,414.3328857421875,long_term_forecast_TimeMixer_exchange_rate_NR_lr0p01_s96_p96_TimeMixer_custom_ftM_sl96_ll0_pl96_dm16_nh8_el2_dl1_df32_expand2_dc4_fc1_ebtimeF_dtTrue_rev_NR_lr_0p01_0
DLinear,ETTh1,RN,0p0003,96,336,0.49061864614486694,0.5249615907669067,0.7245423197746277,8.731124877929688,28263.5625,long_term_forecast_DLinear_ETTh1_RN_lr0p0003_s96_p336_DLinear_ETTh1_ftM_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_rev_RN_lr_0p0003_0
TimesNet,exchange_rate,NN,0p0001,96,336,0.4353983700275421,0.35550448298454285,0.5962419509887695,3.1955010890960693,4162.90234375,long_term_forecast_TimesNet_exchange_rate_NN_lr0p0001_s96_p336_TimesNet_custom_ftM_sl96_ll48_pl336_dm16_nh8_el2_dl1_df32_expand2_dc4_fc3_ebtimeF_dtTrue_rev_NN_lr_0p0001_0
iTransformer,ETTh1,NN,0p0001,336,96,0.42071545124053955,0.4014684557914734,0.6336153745651245,9.973968505859375,40460.40234375,long_term_forecast_iTransformer_ETTh1_NN_lr0p0001_s336_p96_iTransformer_ETTh1_ftM_sl336_ll168_pl96_dm128_nh8_el2_dl1_df128_expand2_dc4_fc3_ebtimeF_dtTrue_rev_NN_lr_0p0001_0
TimeMixer,ETTh1,NN,0p0001,96,720,0.6516002416610718,0.8101188540458679,0.9000660181045532,9.6521635055542,28299.61328125,long_term_forecast_TimeMixer_ETTh1_NN_lr0p0001_s96_p720_TimeMixer_ETTh1_ftM_sl96_ll0_pl720_dm16_nh8_el2_dl1_df32_expand2_dc4_fc1_ebtimeF_dtTrue_rev_NN_lr_0p0001_0
PatchTST,ETTh2,NN,0p0001,336,336,0.4405587613582611,0.4185565412044525,0.6469594836235046,1.805707335472107,499.6960754394531,long_term_forecast_PatchTST_ETTh2_NN_lr0p0001_s336_p336_PatchTST_ETTh2_ftM_sl336_ll168_pl336_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_rev_NN_lr_0p0001_0
TimeMixer,ETTm1,RN,0p01,96,96,0.3777688443660736,0.34529897570610046,0.5876214504241943,2.3372161388397217,379.9498291015625,long_term_forecast_TimeMixer_ETTm1_RN_lr0p01_s96_p96_TimeMixer_ETTm1_ftM_sl96_ll0_pl96_dm16_nh8_el2_dl1_df32_expand2_dc4_fc1_ebtimeF_dtTrue_rev_RN_lr_0p01_0
DLinear,ETTh1,RN,0p001,96,720,0.5076556205749512,0.5106558203697205,0.7146018743515015,9.136950492858887,34636.16796875,long_term_forecast_DLinear_ETTh1_RN_lr0p001_s96_p720_DLinear_ETTh1_ftM_sl96_ll48_pl720_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_rev_RN_lr_0p001_0
iTransformer,weather,NN,0p0001,336,96,0.21034394204616547,0.15975525975227356,0.39969396591186523,11.128717422485352,12837177.0,long_term_forecast_iTransformer_weather_NN_lr0p0001_s336_p96_iTransformer_custom_ftM_sl336_ll168_pl96_dm128_nh8_el2_dl1_df128_expand2_dc4_fc3_ebtimeF_dtTrue_rev_NN_lr_0p0001_0
DLinear,ETTh2,NR,0p0003,96,336,0.5688441395759583,0.6164900660514832,0.7851688265800476,1.698938012123108,493.1661682128906,long_term_forecast_DLinear_ETTh2_NR_lr0p0003_s96_p336_DLinear_ETTh2_ftM_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_rev_NR_lr_0p0003_0
DLinear,ETTm1,RN,0p005,336,336,0.39074593782424927,0.37303295731544495,0.6107642650604248,2.1956229209899902,348.4490661621094,long_term_forecast_DLinear_ETTm1_RN_lr0p005_s336_p336_DLinear_ETTm1_ftM_sl336_ll168_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_rev_RN_lr_0p005_0
TimeFilter,exchange_rate,NR,0p0001,96,336,0.3990098237991333,0.29956069588661194,0.5473213791847229,1.6607762575149536,745.9425659179688,long_term_forecast_TimeFilter_exchange_rate_NR_lr0p0001_s96_p336_TimeFilter_custom_ftM_sl96_ll48_pl336_dm64_nh8_el2_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_rev_NR_lr_0p0001_0
TimeMixer,exchange_rate,RN,0p01,336,336,0.49879682064056396,0.45785871148109436,0.6766525506973267,3.6018800735473633,6151.08984375,long_term_forecast_TimeMixer_exchange_rate_RN_lr0p01_s336_p336_TimeMixer_custom_ftM_sl336_ll0_pl336_dm16_nh8_el2_dl1_df32_expand2_dc4_fc1_ebtimeF_dtTrue_rev_RN_lr_0p01_0
DLinear,electricity,NR,0p005,96,96,0.27867183089256287,0.19253157079219818,0.4387841820716858,2.5574307441711426,539298.375,long_term_forecast_DLinear_electricity_NR_lr0p005_s96_p96_DLinear_custom_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_rev_NR_lr_0p005_0
