model,dataset,seq_len,pred_len,lr_tag,NN,NR,RN,RR,RN_vs_NN,NR_vs_NN,RR_vs_NN,RN_vs_NR,train_main,test_main,interaction,abs_log_interaction,formal_lr
PatchTST,ETTh2,96,96,0p0001,0.2865363359451294,0.29437193274497986,0.30463066697120667,0.2977403998374939,1.0631484693429676,1.0273459098093267,1.0391017210972853,1.034849566433068,1.0369734642493897,1.0020523734900353,0.9513656126888053,0.04985683954213922,True
PatchTST,ETTh2,96,336,0p0001,0.42087695002555847,0.41822153329849243,0.41846373677253723,0.42538711428642273,0.9942662261431169,0.9936907527796313,1.010716111349387,1.0005791272202906,1.0056348465330025,1.0050527931026878,1.0229991033048411,0.022738610434248106,True
PatchTST,ETTh2,336,96,0p0001,0.3045511841773987,0.25709596276283264,0.2943008542060852,0.2653665840625763,0.966342833310598,0.8441798164642048,0.8713365695140504,1.1447120796586507,0.9987139212863028,0.8724586199737805,1.0681192619575834,0.06589940280315028,True
PatchTST,ETTh2,336,336,0p0001,0.4185565412044525,0.32129886746406555,0.417635440826416,0.3290689289569855,0.9977993406210164,0.7676355183447499,0.78619946545345,1.2998347741550158,1.0109052401775744,0.7777182610264708,1.0264421326726274,0.026098582456370156,True
PatchTST,ETTm1,96,96,0p0001,0.32619690895080566,0.3548080027103424,0.3616752326488495,0.3209938704967499,1.1087635189804768,1.0877111124429804,0.9840493937517952,1.0193547774741523,1.0015465295189414,0.9825298822855986,0.8159516115296849,0.20340022537229502,True
PatchTST,ETTm1,96,336,0p0001,0.396433562040329,0.44170060753822327,0.4184879660606384,0.39999833703041077,1.0556320305142728,1.1141857043205876,1.0089921119991327,0.9474471144448764,0.9777354780364778,1.0319683949951632,0.8578623934187116,0.15331157298739564,True
PatchTST,ETTm1,336,96,0p0001,0.29558151960372925,0.28642740845680237,0.30327683687210083,0.27854374051094055,1.0260345006639398,0.9690301641347561,0.9423584427212149,1.0588261734660063,0.9988962828741975,0.9433996891145675,0.9478003516203903,0.053611398462866146,True
PatchTST,ETTm1,336,336,0p0001,0.3732704222202301,0.3540402352809906,0.38245609402656555,0.35259324312210083,1.024608624899071,0.9484818892832241,0.9446053641884068,1.0802616649574368,1.0101588802984875,0.9351057369404002,0.9719934927938733,0.028406169200616282,True
PatchTST,ETTm2,96,96,0p0001,0.17795579135417938,0.18354441225528717,0.18337659537792206,0.1848432421684265,1.0304615207096792,1.0314045463684007,1.0387031563392015,0.9990856878980783,1.0187018491556086,1.0196341129646243,0.9773061480157225,0.022955320839859496,True
PatchTST,ETTm2,96,336,0p0001,0.31170162558555603,0.31373167037963867,0.30660316348075867,0.3056351840496063,0.9836431327709007,1.0065127821847866,0.9805376647473255,0.9772783318615746,0.9789066417854718,1.001666168041192,0.9903926797722934,0.009653768262184345,True
PatchTST,ETTm2,336,96,0p0001,0.1789667308330536,0.17889651656150818,0.17902728915214539,0.18420164287090302,1.0003383775230732,0.9996076685805313,1.0292507552296564,1.0007309957351362,1.0148907000963774,1.0141493612385206,1.029306426968718,0.028885203549845258,True
PatchTST,ETTm2,336,336,0p0001,0.30531182885169983,0.28706759214401245,0.2992832064628601,0.289379358291626,0.9802542128435907,0.9402439244614096,0.947815744250732,1.0425530942995456,0.9940564556374187,0.9534828116406772,1.028358791537737,0.027964125145589113,True
PatchTST,electricity,96,96,0p0001,0.18963778018951416,0.1939794272184372,0.19481737911701202,0.18108826875686646,1.0273131172613477,1.022894420218293,0.9549166235541052,1.004319797777479,0.9793067294071924,0.9750945182743191,0.9087236077451499,0.09571429292737005,True
PatchTST,electricity,96,336,0p0001,0.20975854992866516,0.2139279544353485,0.2141202688217163,0.20627805590629578,1.0207939981208607,1.019877161184139,0.9834071410984057,1.000898968004791,0.9921145058177187,0.9912234276706434,0.9445987864651827,0.05699500622856497,True
PatchTST,electricity,336,96,0p0001,0.13793069124221802,0.12932561337947845,0.14006614685058594,0.1263912320137024,1.0154820916877585,0.9376130302455433,0.9163387124026563,1.0830503191938605,0.9962132979223817,0.919821803537149,0.9624100099040617,0.03831471339481255,True
PatchTST,electricity,336,336,0p0001,0.17201727628707886,0.16600416600704193,0.17436720430850983,0.16151238977909088,1.013661000058559,0.9650435676588572,0.9389312124065002,1.0503784844840167,0.9930927166797067,0.9454617848227814,0.9598295545244854,0.04099955765398308,True
PatchTST,exchange_rate,96,96,0p0001,0.0853920429944992,0.08434149622917175,0.08366426080465317,0.0849626436829567,0.9797664732069082,0.9876973693509695,0.9949714364888755,0.9919703176396301,0.9934697438252605,1.001511563560892,1.0281681395770264,0.027778713558342362,True
PatchTST,exchange_rate,96,336,0p0001,0.35012245178222656,0.30042874813079834,0.2990376353263855,0.343544065952301,0.8540944284041075,0.8580676463378095,0.9812111854111623,0.995369574938923,0.9882650254602888,0.9928624004013081,1.3388597155993258,0.2918182931841302,True
PatchTST,exchange_rate,336,96,0p0001,0.10868393629789352,0.11571646481752396,0.10083721578121185,0.11735507845878601,0.9278023893505801,1.064706236810883,1.0797831073869613,0.871416318673617,0.9700209381271646,1.1131544330081329,1.093078228295186,0.08899777872398827,True
PatchTST,exchange_rate,336,336,0p0001,0.317153662443161,0.3897562325000763,0.43898096680641174,0.38487473130226135,1.384127061389632,1.2289192232485313,1.2135276267580137,1.126296208249411,1.1690986120184461,1.0380027948736172,0.7134283617699781,0.3376732510724552,True
PatchTST,illness,96,96,0p0001,2.1048831939697266,1.7791246175765991,3.0780246257781982,1.4227362871170044,1.462325621961552,0.8452367440975385,0.6759217286702641,1.7300781493152915,1.0813868010198031,0.6250508403032433,0.5468572194163158,0.6035675354661276,True
PatchTST,illness,336,96,0p0001,3.671217679977417,1.1145418882369995,3.7552859783172607,0.6150744557380676,1.022899295456749,0.3035891590726528,0.16753963108552342,3.369353828645627,0.7513323481974433,0.22299004094190222,0.5395086549408598,0.6170964518901814,True
PatchTST,weather,96,96,0p0001,0.17494110763072968,0.1761154681444168,0.17638929188251495,0.17760008573532104,1.008278124400825,1.0067128905812464,1.0151992755768073,1.001554796639859,1.0083539576950455,1.0067886061531501,1.0001504270381802,0.00015041572516784517,True
PatchTST,weather,96,336,0p0001,0.277164489030838,0.276885062456131,0.27842870354652405,0.2794255316257477,1.0045612427483284,0.9989918384722224,1.008157764376006,1.0055750248016273,1.0068655664567914,1.001283386742246,1.0045929835021794,0.004582467939696578,True
PatchTST,weather,336,96,0p0001,0.15112921595573425,0.151940256357193,0.15108047425746918,0.15337665379047394,0.9996774832850364,1.0053665361547055,1.0148709686643114,0.9943413146697437,1.0045536985158274,1.0102705013815858,1.0097793696178299,0.009731861067441531,True
PatchTST,weather,336,336,0p0001,0.24946771562099457,0.24939322471618652,0.24867521226406097,0.25011950731277466,0.9968232227766994,0.999701400621629,1.00261272962779,0.9971209624762555,0.9998630756045589,1.0027500305695045,1.0061083807750668,0.006089800243470818,True
TimeFilter,ETTh1,96,96,0p0001,0.4032827317714691,0.40302175283432007,0.4025246500968933,0.4006439745426178,0.9981202228242061,0.9993528635952185,0.9934568058065362,0.9987665610257243,0.9961081454656392,0.9973383013971202,0.9959723302410045,0.004035802665960274,True
TimeFilter,ETTh1,96,336,0p0001,0.49430176615715027,0.5055320858955383,0.4889468848705292,0.49695903062820435,0.9891667769503404,1.0227195622336047,1.0053757940047685,0.9671925848274717,0.9860993930261005,1.0195481318769637,0.9938076610510359,0.006211590997749484,True
TimeFilter,ETTh1,336,96,0p0001,0.3867223560810089,0.3701428472995758,0.38756951689720154,0.3678790032863617,1.0021906176430493,0.9571281346404497,0.9512742087486145,1.0470809303077562,0.9980285985252496,0.9531532564841104,0.9917114034495603,0.008323137965819155,True
TimeFilter,ETTh1,336,336,0p0001,0.4378657937049866,0.4161912798881531,0.4350472092628479,0.4156242907047272,0.9935629033309743,0.9504996413777032,0.9492047487608848,1.0453059213056126,0.9960970557185475,0.9529239578729239,1.0051076467255915,0.005094646944790103,True
TimeFilter,ETTh2,96,96,0p0001,0.30066978931427,0.3010845184326172,0.3035523593425751,0.3037618100643158,1.009587162165109,1.00137935081304,1.0102837759560004,1.0081965054955497,1.0092396011243754,1.00103461539803,0.9993115973974763,0.0006886396603956694,True
TimeFilter,ETTh2,96,336,0p0001,0.429828017950058,0.4497932493686676,0.4262162446975708,0.4421011507511139,0.9915971665371827,1.0464493485413726,1.0285535895486504,0.9475825733174306,0.9872382980716411,1.0418493605421406,0.9912277117302957,0.008810991299444114,True
TimeFilter,ETTh2,336,96,0p0001,0.2842293977737427,0.24651239812374115,0.2830241024494171,0.2547384798526764,0.9957594276532753,0.8673008494356179,0.8962425486172187,1.1481130547736114,1.014390344153079,0.8835282727040323,1.037770591191766,0.037074749904739836,True
TimeFilter,ETTh2,336,336,0p0001,0.38595911860466003,0.3060525059700012,0.3697821795940399,0.3192639946937561,0.9580863924938375,0.7929661231387888,0.8271964032045059,1.2082311772682737,0.99972220345247,0.8274262593626927,1.088803056708722,0.08507897976183418,True
TimeFilter,ETTm1,96,96,0p0001,0.334661602973938,0.3401712477207184,0.3401171863079071,0.3360893726348877,1.0163017904817542,1.0164633310120417,1.0042663085584422,0.9998410758899422,1.0020512494024911,1.0022105248182385,0.9721526991939972,0.02824238892407546,True
TimeFilter,ETTm1,96,336,0p0001,0.40863344073295593,0.41610977053642273,0.40916091203689575,0.4109853208065033,1.0012908177632103,1.018295932388834,1.0057554762755805,0.9833004197652726,0.99446457051169,1.0113537536667403,0.9864115832466825,0.013681584250136807,True
TimeFilter,ETTm1,336,96,0p0001,0.2966996729373932,0.29139089584350586,0.2946210503578186,0.28697988390922546,0.9929941864815833,0.9821072364477883,0.9672403109449376,1.0110852966252162,0.9889198434148384,0.9780775635009615,0.9918106582557562,0.00822305860880571,True
TimeFilter,ETTm1,336,336,0p0001,0.3708702027797699,0.36850908398628235,0.3759276568889618,0.3661140501499176,1.0136367226897307,0.9936335710558833,0.9871756949083434,1.0201313162281656,1.003518231521133,0.9837147586367041,0.980134918733601,0.02006504461632001,True
TimeFilter,ETTm2,96,96,0p0001,0.1727904975414276,0.1854325532913208,0.17617446184158325,0.18234780430793762,1.019584203693518,1.0731640682200256,1.0553115298728657,0.950072998050171,1.0013106356487114,1.053930211366595,0.9644760808594519,0.03617024646750376,True
TimeFilter,ETTm2,96,336,0p0001,0.2997467517852783,0.3105798661708832,0.3024846017360687,0.3050040006637573,1.009133876962749,1.0361408900049236,1.017538968636581,0.9739349992817616,0.9954982745782299,1.022140363897355,0.9731582115888746,0.027208608175863576,True
TimeFilter,ETTm2,336,96,0p0001,0.16861273348331451,0.1710987538099289,0.17375074326992035,0.1773364543914795,1.0304722524833172,1.0147439655075658,1.051738209374491,1.0154997590627546,1.0334601580210476,1.0176862660950992,1.005807506841376,0.005790708280645194,True
TimeFilter,ETTm2,336,336,0p0001,0.2795788049697876,0.27905741333961487,0.28705480694770813,0.2861083745956421,1.026740231537682,0.9981350816982386,1.0233550237349363,1.0286585957792147,1.0260033828885675,0.9974187617723294,0.9985651984334211,0.0014358318799947937,True
TimeFilter,exchange_rate,96,96,0p0001,0.08344017714262009,0.08696919679641724,0.08365411311388016,0.0884234830737114,1.0025639443561392,1.042294009608407,1.0597230986527462,0.9618820938372327,1.0096180827519798,1.0496276926461061,1.014121703141305,0.014022920788628632,True
TimeFilter,exchange_rate,96,336,0p0001,0.35605868697166443,0.29956069588661194,0.30803099274635315,0.32765617966651917,0.8651129828237181,0.8413239357658232,0.9202308261407324,1.0282757283450408,0.9727543487414589,0.9460053582194917,1.264330756665462,0.23454293607095097,True
TimeFilter,exchange_rate,336,96,0p0001,0.08864886313676834,0.09111755341291428,0.08931408822536469,0.09580528736114502,1.0075040453431425,1.0278479631750856,1.0807277608663257,0.9802072694009145,1.0292410832475285,1.0500239238957925,1.0436157607354144,0.04269137644257134,True
TimeFilter,exchange_rate,336,336,0p0001,0.36711227893829346,0.32733047008514404,0.3182463049888611,0.3656989336013794,0.8668909302332378,0.8916358532920764,0.9961501006149902,0.9722477253830967,0.9841263483227484,1.0122176916741779,1.2887622325655215,0.2536822481104039,True
TimeFilter,illness,96,96,0p0001,2.7723891735076904,2.5620875358581543,4.010530471801758,1.3456095457077026,1.4465972202335298,0.9241442580792301,0.4853609870381966,1.5653370213435964,0.8716384122597848,0.556837537459901,0.3630592192800636,1.0131893195103543,True
TimeFilter,illness,336,96,0p0001,2.948430061340332,1.6713446378707886,5.756621360778809,0.6053669452667236,1.952436123976397,0.5668591769516178,0.20531840086840275,3.444305399580821,0.840939520265482,0.2441535876487103,0.18551364424809288,1.6846268457415277,True
TimeFilter,weather,96,96,0p0001,0.16583001613616943,0.16652975976467133,0.1666647493839264,0.16533569991588593,1.0050336680126204,1.0042196439752338,0.9970191390449025,1.0008106035788789,0.9989130724578705,0.9981040057786931,0.9878572057501772,0.012217120272470806,True
TimeFilter,weather,96,336,0p0001,0.27049893140792847,0.2693527042865753,0.27146536111831665,0.26950371265411377,1.003572767202288,0.9957625447339584,0.9963208033812383,1.0078434587740155,1.002065568976528,0.9942670761543506,0.9969985904454188,0.0030059228172672086,True
TimeFilter,weather,336,96,0p0001,0.147502601146698,0.15076802670955658,0.14788813889026642,0.1491856724023819,1.002613769117095,1.0221380879894515,1.0114104513588205,0.980898550693125,0.9960376729289643,1.0154339327192823,0.9869251146584475,0.013161114100361984,True
TimeFilter,weather,336,336,0p0001,0.24099969863891602,0.24240688979625702,0.25032636523246765,0.25038501620292664,1.0386999097767569,1.0058389747592562,1.038943275103727,1.032670174692093,1.0358019759570556,1.0030327217166861,0.9944278588472213,0.0055877234427298885,True
TimeMixer,ETTh1,96,96,0p0001,0.5198211073875427,0.5276220440864563,0.5231891870498657,0.5294301509857178,1.0064793053118792,1.015006964103706,1.0184852893843943,0.9915984233671173,1.004951942719734,1.0134666605330744,0.9969672427942162,0.003037365333164543,False
TimeMixer,ETTh1,96,96,0p0003,0.41714996099472046,0.41956138610839844,0.4191526174545288,0.4196607768535614,1.0048008070168168,1.0057807151843614,1.006018976611801,0.999025723845416,1.0025162523928624,1.0034939326026666,0.9954578907950555,0.0045524559254700525,False
TimeMixer,ETTh1,96,96,0p001,0.3897913992404938,0.3904772400856018,0.3914894163608551,0.39009326696395874,1.0043562200799452,1.0017595073838068,1.0007744340281832,1.002592151785931,1.0016828805887936,0.999093079677995,0.9946835961890097,0.005330586174177127,False
TimeMixer,ETTh1,96,96,0p003,0.38028571009635925,0.37972357869148254,0.38315609097480774,0.3777819871902466,1.007547958816862,0.9985218182278417,0.993416205658955,1.0090395026170182,1.0011973801652687,0.992228131375025,0.987433720180984,0.012645903263494712,False
TimeMixer,ETTh1,96,96,0p01,0.37776997685432434,0.372872531414032,0.38066548109054565,0.36989787220954895,1.0076647283098887,0.9870359061324216,0.9791616456386342,1.020899768741239,0.9998129312990369,0.9793448504075948,0.9844765706215398,0.015645179437495903,True
TimeMixer,ETTh1,96,192,0p0001,0.6327667236328125,0.6460773348808289,0.630526065826416,0.6433989405632019,0.9964589512648002,1.0210355740131183,1.016802743464998,0.9759297096263541,0.9961566172932225,1.0207257832888523,0.9993932753459286,0.0006069087859563431,False
TimeMixer,ETTh1,96,192,0p0003,0.4826527237892151,0.48871126770973206,0.48392659425735474,0.4885866641998291,1.0026393106375506,1.0125525944885434,1.012294430587748,0.9902096109328522,1.001191127738249,1.0110900931319498,0.9971133446944812,0.002890829730297646,False
TimeMixer,ETTh1,96,192,0p001,0.44725900888442993,0.45530495047569275,0.44670629501342773,0.45453551411628723,0.9987642197026264,1.0179894455593668,1.0162691082511823,0.9811145135731968,0.9985371158856966,1.01775797021802,0.9995452820746467,0.0004548213409002852,False
TimeMixer,ETTh1,96,192,0p003,0.4398084878921509,0.4425976872444153,0.4386644959449768,0.4364060163497925,0.9973988861546151,1.0063418497574526,0.9922637428880346,0.9911133939177896,0.991688401603714,1.0005801633692502,0.9885820261246456,0.011483659414911477,False
TimeMixer,ETTh1,96,192,0p01,0.4397449493408203,0.44116878509521484,0.4497619867324829,0.43218523263931274,1.0227791982754508,1.0032378672149138,0.9828088606524313,1.0194782630312647,1.0009756591194798,0.9818509088592334,0.957818586863946,0.04309688547370948,True
TimeMixer,ETTh1,96,336,0p0001,0.7029101252555847,0.6994544863700867,0.6950065493583679,0.6927496790885925,0.9887559225379732,0.995083811199559,0.9855451702829039,0.9936408485492717,0.9895847307247324,0.9959179236336133,1.0016771693300432,0.001675764452155154,False
TimeMixer,ETTh1,96,336,0p0003,0.5232954025268555,0.5304312109947205,0.5177621841430664,0.5259504914283752,0.9894262048604466,1.0136362911529664,1.0050737860273549,0.9761156082276988,0.9904888742241416,1.0147249627762227,1.002149205318554,0.0021468990805980233,False
TimeMixer,ETTh1,96,336,0p001,0.4938988983631134,0.5023531913757324,0.48753175139427185,0.49287089705467224,0.9871084001403048,1.0171174567115626,0.9979185997137305,0.9704959772607975,0.9841117754888941,1.014029731752755,0.9939376949204981,0.006080755456610328,False
TimeMixer,ETTh1,96,336,0p003,0.49729642271995544,0.5085572004318237,0.49226194620132446,0.4980696141719818,0.989876306587739,1.0226439950045842,1.0015547898933144,0.9679578733391981,0.9846130430061446,1.0172065026027326,0.9893940870837887,0.010662556471002975,False
TimeMixer,ETTh1,96,336,0p01,0.5004640221595764,0.5115031599998474,0.48401492834091187,0.4860379099845886,0.9671323150309901,1.0220578050598632,0.9711745269665201,0.9462598986505895,0.9586362758937162,1.0130792578875805,0.9825076235949536,0.017647175884647943,True
TimeMixer,ETTh1,96,720,0p0001,0.8101188540458679,0.7659140825271606,0.7935903072357178,0.751402735710144,0.9795973803996737,0.94543421462426,0.927521600018953,1.0361348946832762,0.9803251987744178,0.9461366505507777,1.0014865061207547,0.0014854023642230532,False
TimeMixer,ETTh1,96,720,0p0003,0.5322626233100891,0.5694218277931213,0.5198922157287598,0.5796207785606384,0.9767588272413362,1.0698136650136032,1.088975165973582,0.9130177143782476,0.9971226690091207,1.092117549644858,1.0421314203187615,0.04126805852492393,False
TimeMixer,ETTh1,96,720,0p001,0.49211564660072327,0.5238394141197205,0.4815232753753662,0.5208234786987305,0.9784758495314595,1.06446404973735,1.0583355402257697,0.919219253832849,0.9863277374134407,1.0730059594604562,1.0161136160038176,0.01598516967955338,False
TimeMixer,ETTh1,96,720,0p003,0.4896785020828247,0.5235973596572876,0.4583781063556671,0.500742495059967,0.9360797021024554,1.0692676060521151,1.0225944021027717,0.8754400645864434,0.9461607207142908,1.0807829787425318,1.0216547840104835,0.021423649993847795,False
TimeMixer,ETTh1,96,720,0p01,0.47847241163253784,0.5313495993614197,0.46257874369621277,0.4910581707954407,0.9667824778400572,1.1105125111570509,1.0263040435705801,0.8705732426488016,0.945236922234218,1.0857638116216908,0.9559249867754079,0.0450758347254316,True
TimeMixer,ETTh1,336,96,0p01,0.3981485366821289,0.3824380338191986,0.3884471356868744,0.3617173731327057,0.9756337143014546,0.9605411010829028,0.908498562237568,1.0157126157345444,0.9606109779933774,0.9457507597251624,0.9694412429702659,0.031035411633422865,True
TimeMixer,ETTh1,336,336,0p01,0.4641295075416565,0.4301283061504364,0.4488578736782074,0.42289820313453674,0.9670961798047748,0.9267419958465614,0.9111642252062175,1.043544140806256,0.9751102955697988,0.9344217052633879,1.0166422359026603,0.016505271402800895,True
TimeMixer,ETTh2,96,96,0p01,0.2990766167640686,0.29376205801963806,0.3028884530067444,0.293734073638916,1.012745350284883,0.9822301094551199,0.9821365401850619,1.0310673034108995,1.0063045632759111,0.9759833911393854,0.9873209861217088,0.012760078516793569,True
TimeMixer,ETTh2,96,336,0p01,0.42481744289398193,0.4376211166381836,0.41812628507614136,0.42660441994667053,0.9842493336143204,1.0301392373556493,1.0042064587567667,0.9554527173830138,0.979526308902791,1.0251960050788436,0.990425814713069,0.009620312455030935,True
TimeMixer,ETTh2,336,96,0p01,0.290111243724823,0.2579707205295563,0.29052427411079407,0.25308942794799805,1.0014236965815873,0.8892131074183642,0.8723875183136957,1.1261908852074864,0.9911987043442213,0.8801338364247243,0.9796833421113795,0.02052587982664053,True
TimeMixer,ETTh2,336,336,0p01,0.3865886926651001,0.36104297637939453,0.3890453279018402,0.3394683003425598,1.00635464845028,0.9339201669102213,0.8781123369188647,1.0775596074552078,0.9727375725610001,0.9027227503991561,0.9343062804157555,0.06795097115106728,True
TimeMixer,ETTm1,96,96,0p01,0.3269138038158417,0.34708985686302185,0.34529897570610046,0.3274633288383484,1.0562385915665269,1.0617167363741722,1.0016809477485884,0.9948402953255181,0.9982547620122584,1.0034321756997417,0.8932205761192392,0.11292172287390079,True
TimeMixer,ETTm1,96,336,0p01,0.3942314088344574,0.41419243812561035,0.40921011567115784,0.39110028743743896,1.0379947069184186,1.0506327726402307,0.9920576561713447,0.9879709960978535,0.9900122174771911,1.0020660741938778,0.9096845745491985,0.0946573609328225,True
TimeMixer,ETTm1,336,96,0p01,0.2972772419452667,0.2914772629737854,0.3037448227405548,0.2908039391040802,1.0217560575877478,0.9804896636771503,0.9782246942321324,1.0420875358908277,1.0096513067192658,0.9688737960541542,0.9764463381513586,0.023835483425405368,True
TimeMixer,ETTm1,336,336,0p01,0.375050812959671,0.3592587113380432,0.3730195164680481,0.3574794828891754,0.9945839432380024,0.9578934345002316,0.9531494681165108,1.0383033304293536,0.9948156950623267,0.9581166369282047,1.0004660819764717,0.00046597339400486953,True
TimeMixer,ETTm2,96,96,0p01,0.17794442176818848,0.18042334914207458,0.17485462129116058,0.17607378959655762,0.9826361487124725,1.0139309080287746,0.9894875481173118,0.9691352151625957,0.9792585092024374,1.0104456982694032,0.9931371657910472,0.006886491756322401,True
TimeMixer,ETTm2,96,336,0p01,0.3003210425376892,0.3118823766708374,0.3031507730484009,0.3011108338832855,1.0094223517832805,1.0384965836408127,1.0026298235345836,0.9720035363471277,0.9871979204408364,1.0156320255282305,0.9564507881607738,0.044525941335746895,True
TimeMixer,ETTm2,336,96,0p01,0.17944130301475525,0.17546452581882477,0.18542622029781342,0.18310628831386566,1.0333530641079107,0.9778380053582008,1.0204244242408842,1.0567732676021053,1.0384398168146463,0.9826514813068097,1.0098693715280396,0.00982098736790723,True
TimeMixer,ETTm2,336,336,0p01,0.2962425947189331,0.279182493686676,0.32600536942481995,0.3297901451587677,1.1004675736590983,0.9424117215539405,1.1132435073074607,1.1677142256301098,1.1401536212604328,0.9763978174070758,1.0734263243569901,0.07085570473506743,True
TimeMixer,electricity,96,96,0p01,0.16387124359607697,0.16560032963752747,0.16816288232803345,0.15350297093391418,1.0261890899085069,1.0105514915460854,0.9367291512858757,1.0154743211931703,0.9753073356864899,0.9604450997249396,0.9032920653089667,0.10170933897986867,True
TimeMixer,electricity,96,336,0p01,0.19535017013549805,0.1963319331407547,0.19476842880249023,0.1856171041727066,0.9970220587337891,1.005025657282897,0.9501763118197418,0.9920364236563415,0.97088079094224,0.9786745403599916,0.9482487592449693,0.053138406882248086,True
TimeMixer,electricity,336,96,0p01,0.1318194717168808,0.12232953310012817,0.1333499252796173,0.1200789287686348,1.0116102237613545,0.9280080666903678,0.9109346836599216,1.090087748233853,0.9964932202975398,0.9141403725636271,0.9703362963416283,0.03011257031090547,True
TimeMixer,electricity,336,336,0p01,0.16943874955177307,0.16224193572998047,0.17111192643642426,0.16246190667152405,1.0098748184171409,0.957525572864349,0.9588238056601261,1.0546713811477577,1.0056062984055512,0.9534783216656444,0.9915643030530159,0.008471478810545751,True
TimeMixer,exchange_rate,96,96,0p01,0.09478336572647095,0.08564399927854538,0.08644555509090424,0.09617198258638382,0.912032975705587,0.9035762617430123,1.0146504278389965,1.0093591590667306,1.0120013352709907,1.002617676949306,1.231235386478037,0.20801804458340092,True
TimeMixer,exchange_rate,96,336,0p01,0.34412556886672974,0.30878952145576477,0.3568577766418457,0.3522889316082001,1.036998726415609,0.8973164141004307,1.0237220464853973,1.1556667303976729,1.0876955044026768,0.9411844053245293,1.1001660046829744,0.09546108176620965,True
TimeMixer,exchange_rate,336,96,0p01,0.10039090365171432,0.09857794642448425,0.0934564396739006,0.1029544323682785,0.9309253754516303,0.9819410209363215,1.025535468088402,0.9480461204930153,0.9860298788318729,1.040065306442164,1.1218903519953818,0.11501507683074519,True
TimeMixer,exchange_rate,336,336,0p01,0.531354546546936,0.38034310936927795,0.45785871148109436,0.4284190833568573,0.8616821187595699,0.7157991059660223,0.806277251490524,1.2038044076580232,0.98519039232967,0.8183973958413542,1.3072124465040982,0.2678969665777353,True
TimeMixer,illness,96,96,0p01,2.131145477294922,2.7876529693603516,3.4876091480255127,1.6016347408294678,1.6364951079981456,1.3080538138103737,0.7515370292141831,1.25109157644747,0.969660583213642,0.7750516440747178,0.3510832103255501,1.046732017157524,True
TimeMixer,illness,336,96,0p01,2.9997689723968506,1.2181886434555054,3.638633966445923,0.7035658955574036,1.2129713987736235,0.40609415413819633,0.23454002692588896,2.9869215954309007,0.8369902457125069,0.28021835156063435,0.4761454870484695,0.742031826390843,True
TimeMixer,weather,96,96,0p01,0.16466087102890015,0.16469325125217438,0.16488492488861084,0.1658198982477188,1.0013606988613062,1.0001966479532867,1.0070388745764332,1.0011638220447963,1.0040970513942526,1.002929819560864,1.0054727357711868,0.005457814767162443,True
TimeMixer,weather,96,336,0p01,0.2621930241584778,0.26068124175071716,0.27039915323257446,0.26582154631614685,1.0312980450202085,0.9942340860798538,1.013839125466114,1.0372789059028278,1.025492047177827,0.9886367507736584,0.9887721021523013,0.011291406519466064,True
TimeMixer,weather,336,96,0p01,0.2510470151901245,2.5845534801483154,411.94671630859375,14776.501953125,1640.9146151234488,10.295097427033598,58859.50064745588,159.38796371315715,3062.922779531219,19.216775898106167,3.484176356005594,1.2482316765397046,True
TimeMixer,weather,336,336,0p01,0.24251747131347656,266785968.0,0.24400067329406738,3255.680908203125,1.0061158562002062,1100069065.3546941,13424.521089430511,9.145933540780053e-10,0.0035039945448121306,3831204.9056429905,1.2129163653048656e-05,11.319897786021107,True
TimesNet,ETTh1,96,96,0p0001,0.4006969928741455,0.5256105661392212,0.5074511766433716,0.4049988389015198,1.2664212251843787,1.3117407304933522,1.0107359079401064,0.9654508667334522,0.9878339224583242,1.023184044363235,0.6084312476906989,0.4968713594775403,True
TimesNet,ETTh1,96,336,0p0001,0.5031553506851196,0.6820166707038879,0.5998953580856323,0.4877292811870575,1.1922666772176567,1.3554793162295153,0.9693413386600037,0.8795904614274299,0.9233760855429577,1.0497795576869613,0.5998054854430613,0.511149867255461,True
TimesNet,ETTh1,336,96,0p0001,0.4313322603702545,0.5040715932846069,0.5002764463424683,0.3890308141708374,1.1598400868811256,1.1686387492832397,0.9019283970016394,0.9924710160368115,0.9461172192517531,0.9532945586963728,0.6654166498846265,0.40734189334137333,True
TimesNet,ETTh1,336,336,0p0001,0.4715431332588196,0.6575246453285217,0.6213980317115784,0.41709065437316895,1.3177967992389505,1.394410392076733,0.8845228038645557,0.9450566395136516,0.9142888758994226,0.9674434712928288,0.48135997374354916,0.7311399026164334,True
TimesNet,ETTh2,96,96,0p0001,0.3411911427974701,0.34967800974845886,0.34702596068382263,0.3525538444519043,1.0171013169876337,1.0248742299738611,1.0333030381775739,0.9924157396499025,1.0126530496253336,1.0203919679695632,0.9912721769312008,0.008766133591086156,True
TimesNet,ETTh2,96,336,0p0001,0.48200514912605286,0.518683135509491,0.46382394433021545,0.4806327521800995,0.9622800610557737,1.076094594528587,0.997152733848504,0.894233709516334,0.9442921095422229,1.0559791019877387,0.9629633255941172,0.037739951404411574,True
TimesNet,ETTh2,336,96,0p0001,0.3999362587928772,0.3390440046787262,0.40011540055274963,0.33039921522140503,1.0004479257780057,0.84774510243722,0.8261296843118076,1.1801282282867498,0.9873899739626616,0.8366802439732368,0.9740661465747196,0.026276065351164137,True
