model,dataset,seq_len,pred_len,NN,NR,RN,RR,RN_vs_NN,NR_vs_NN,RR_vs_NN,RN_vs_NR,train_main,test_main,interaction,abs_log_interaction
KNN-fast,weather,96,192,0.2978066896852012,0.2930860963854237,0.2879681839361455,0.284088190270959,0.9669634494797428,0.9841488003349844,0.953934884979436,0.9825378531687566,0.9681307421781832,0.9853368387343965,1.0024158043646907,0.0024128910004617586
KNN-fast,weather,96,336,0.3711012795322892,0.3575383862682362,0.3467031589576068,0.3351547065371145,0.934254819586092,0.9634523133923257,0.903135410795459,0.9696949258407725,0.9358236079494245,0.9650701298019272,1.0033611932735569,0.0033555570894506547
KNN-fast,weather,96,720,0.4305065364403694,0.4039868824938579,0.4335973391490059,0.4019837377256222,1.007179455936239,0.9383989516958593,0.9337459566802698,1.0732955893824057,1.001092112099875,0.9327273138948814,0.9879486262453451,0.012124580313581457
OLS,ETTh1,96,96,0.3814801240542964,0.3800433139060087,0.3807556644828804,0.3793783089051643,0.9981009244630714,0.9962335910636246,0.9944903678682013,1.0018743931304837,0.9981755525868512,0.996308079566666,1.0001495458263334,0.0001495346454710194
OLS,ETTh1,96,192,0.4318271926181752,0.4326878007009845,0.4302212216532098,0.4303737570398181,0.9962809869493665,1.0019929455521117,0.9966342194210955,0.9942994023779301,0.9954661263748708,1.0011734131531713,0.9983648642361533,0.0016364740573898175
OLS,ETTh1,96,336,0.475388963731009,0.4803552513727301,0.4714422614365709,0.4755604386416044,0.9916979513713086,1.0104467878318926,1.0003607044413687,0.9814450036495111,0.9908577169408767,1.009590668103016,0.9983061808745496,0.0016952552589947058
OLS,ETTh1,96,720,0.5000009760985757,0.503505632036233,0.4802374207357408,0.4946958765769658,0.9604729664388925,1.0070092981917826,0.98938982166994,0.9537875848450932,0.9714256165455436,1.018492620349336,1.0229368221177002,0.022677727601715325
OLS,ETTh1,336,96,0.3702352706781428,0.3519175442030848,0.3702500521711376,0.3514239191380748,1.000039924594347,0.9505240912312155,0.9491908172184348,1.0520931913456224,0.9993183657290114,0.9498382595280253,0.9985574604885442,0.0014435809732638739
OLS,ETTh1,336,192,0.4041513939541894,0.389443799632489,0.4038372277430495,0.3884872246862427,0.9992226521649074,0.9636087007450294,0.9612418279331179,1.0369589350867656,0.9983828435296661,0.9627988242814344,0.9983197824432544,0.0016816307054179425
OLS,ETTh1,336,336,0.4334472972109285,0.4077756554699139,0.4293367707217665,0.4066404774825936,0.9905166636968054,0.9407733260624717,0.9381543733209855,1.0528749447462868,0.9938607719262391,0.9439494945581894,1.0067636485405445,0.006740877688118772
OLS,ETTh1,336,720,0.4714460876293218,0.4321839181741292,0.4438614217722136,0.4344700413958209,0.9414892464251462,0.9167197045740196,0.9215688766886669,1.0270197550325773,0.9728666105805266,0.9472715649463501,1.0677654616882561,0.06556811126045008
OLS,ETTh2,96,96,0.3405435676928283,0.3436265067262419,0.3428101083265554,0.345909164925231,1.006655655395528,1.0090529944649973,1.0157559787981152,0.9976241693125935,1.0066492510168426,1.0090465748343564,0.9999872759701319,1.2724110819226698e-05
OLS,ETTh2,96,192,0.4689830430004011,0.4681574688375992,0.481550343348584,0.4804778281215179,1.0267969184296757,0.9982396502920017,1.0245100228945954,1.0286076275665073,1.0265567807324238,0.9980061913025714,0.9995323133282571,0.000467796071265498
OLS,ETTh2,96,336,0.5845319827634773,0.578093636259079,0.6289175046434637,0.6200279227829898,1.0759334359604176,0.9889854675291505,1.060725402657523,1.087916325654911,1.074234835865975,0.9874241341302606,0.9968450477904985,0.003159939563896004
OLS,ETTh2,96,720,0.8104608639473379,0.8369902848937434,0.9396686507423396,0.9640571992090924,1.1594250784247584,1.0327337470895195,1.1895172760269581,1.1226756961242763,1.1556133159129909,1.0293384990005774,0.9934355453454259,0.0065860954456816575
OLS,ETTh2,336,96,0.3018558119437219,0.2697817704707513,0.3151457346735386,0.2832032488396186,1.0440273872622816,0.8937438333009453,0.9382070433429955,1.1681505912116679,1.0468844789947318,0.8961896581406064,1.0054807012434912,0.005465736852435867
OLS,ETTh2,336,192,0.3971685761867506,0.3449312211838859,0.4307396638512397,0.37944545812446,1.0845260417800622,0.8684756092629482,0.9553763335648259,1.2487697181276858,1.0922660091624246,0.8746736834715118,1.0143243889111762,0.014222764177456996
OLS,ETTh2,336,336,0.485814102982662,0.4313320892811716,0.5572061650596792,0.5046814345458392,1.1469534573794888,0.8878541949132449,1.0388365250151057,1.2918263651291995,1.1584456880120502,0.8967503058324643,1.0201399724047437,0.019939845729087906
OLS,ETTh2,336,720,0.7406606244392101,0.7093845806456144,0.9288089127422255,0.9045795299896324,1.2540276640809298,0.9577727737082333,1.221314459202598,1.3093164668125603,1.2645501700566246,0.9658094143848079,1.0168523443042163,0.016711919017551178
OLS,ETTm1,96,96,0.3445113749611911,0.3467075546825424,0.3448019857916967,0.3470090945339764,1.0008435449498243,1.006374766933599,1.0072500351347373,0.9945038149151653,1.0008566343462637,1.006387928669374,1.0000261568995459,2.6156557460149956e-05
