dataset,condition,base_start,mse
ETTh1,target_history,14083,0.02875928471404235
ETTh1,target_history,14084,0.028207750860428576
ETTh1,target_history,14085,0.03178903087561236
ETTh1,target_history,14086,0.03160279446526
ETTh1,target_history,14087,0.03236993163774355
ETTh1,target_history,14088,0.03480117053176945
ETTh1,target_history,14089,0.03315497567035483
ETTh1,target_history,14090,0.03003330186247657
ETTh1,target_history,14091,0.0310602354175472
ETTh1,target_history,14092,0.03255434165595443
ETTh1,target_history,14093,0.032768472699141876
ETTh1,target_history,14094,0.0327280360955897
ETTh1,target_history,14095,0.033921194803494294
ETTh1,target_history,14096,0.035017404193342476
ETTh1,target_history,14097,0.040594066626723636
ETTh1,target_history,14098,0.04177478613831879
ETTh1,target_history,14099,0.047921562530293525
ETTh1,target_history,14100,0.04866143369345338
ETTh1,target_history,14101,0.052935137437202566
ETTh1,target_history,14102,0.050114397690918244
ETTh1,target_history,14103,0.04140506413432276
ETTh1,target_history,14104,0.04323968795670161
ETTh1,target_history,14105,0.045074450164212854
ETTh1,target_history,14106,0.050599272036939584
ETTh1,target_history,14107,0.05062046648667936
ETTh1,target_history,14108,0.04594481779403874
ETTh1,target_history,14109,0.04077638229558327
ETTh1,target_history,14110,0.03709772538135183
ETTh1,target_history,14111,0.03594074813027371
ETTh1,target_history,14112,0.0329445316067287
ETTh1,target_history,14113,0.03129935709354761
ETTh1,target_history,14114,0.030594469657021617
ETTh1,target_history,14115,0.03119213879690202
ETTh1,target_history,14116,0.03527743535747983
ETTh1,target_history,14117,0.03320051975403455
ETTh1,target_history,14118,0.0337094064178343
ETTh1,target_history,14119,0.03252317677144322
ETTh1,target_history,14120,0.03388482475581208
ETTh1,target_history,14121,0.03328020143579916
ETTh1,target_history,14122,0.03175646064728619
ETTh1,target_history,14123,0.031818541936724225
ETTh1,target_history,14124,0.03441816149655034
ETTh1,target_history,14125,0.03403565283717479
ETTh1,target_history,14126,0.03451085871163841
ETTh1,target_history,14127,0.034818591372687585
ETTh1,target_history,14128,0.036013204345735295
ETTh1,target_history,14129,0.037000781045240905
ETTh1,target_history,14130,0.0364649087111093
ETTh1,target_history,14131,0.03945651922397588
ETTh1,target_history,14132,0.040034948245947825
ETTh1,target_history,14133,0.03852636545892745
ETTh1,target_history,14134,0.04008052832501845
ETTh1,target_history,14135,0.042209105541824055
ETTh1,target_history,14136,0.045599250372692114
ETTh1,target_history,14137,0.047799868252351975
ETTh1,target_history,14138,0.04996850804926495
ETTh1,target_history,14139,0.04476511644211159
ETTh1,target_history,14140,0.045951857058566914
ETTh1,target_history,14141,0.04592657757319809
ETTh1,target_history,14142,0.039945264965977445
ETTh1,target_history,14143,0.04042287849602275
ETTh1,target_history,14144,0.03861658921610076
ETTh1,target_history,14145,0.03969418610719972
ETTh1,target_history,14146,0.04472385100810037
ETTh1,target_history,14147,0.05113998741834743
ETTh1,target_history,14148,0.05686677258055326
ETTh1,target_history,14149,0.0572435480618424
ETTh1,target_history,14150,0.06803546763403633
ETTh1,target_history,14151,0.06839081600133777
ETTh1,target_history,14152,0.07319397071921123
ETTh1,target_history,14153,0.0765464010027229
ETTh1,target_history,14154,0.07985282306966826
ETTh1,target_history,14155,0.06866330633906124
ETTh1,target_history,14156,0.07398181889589237
ETTh1,target_history,14157,0.07939447144473297
ETTh1,target_history,14158,0.08039446453620182
ETTh1,target_history,14159,0.07819789254691609
ETTh1,target_history,14160,0.0791266027402433
ETTh1,target_history,14161,0.0930234032435589
ETTh1,target_history,14162,0.08219908365559596
ETTh1,target_history,14163,0.05419438619606934
ETTh1,target_history,14164,0.045400596901443525
ETTh1,target_history,14165,0.03889300256270044
ETTh1,target_history,14166,0.03811671585294369
ETTh1,target_history,14167,0.0389349391669164
ETTh1,target_history,14168,0.039171340226135165
ETTh1,target_history,14169,0.03456414120859871
ETTh1,target_history,14170,0.03255722199317614
ETTh1,target_history,14171,0.03309526904776866
ETTh1,target_history,14172,0.031912077494493644
ETTh1,target_history,14173,0.030843721927202944
ETTh1,target_history,14174,0.031706331150488015
ETTh1,target_history,14175,0.030518201988651215
ETTh1,target_history,14176,0.02987963739143848
ETTh1,target_history,14177,0.02966080272970611
ETTh1,target_history,14178,0.02887778791422214
ETTh1,target_history,14179,0.02956686712980891
ETTh1,target_history,14180,0.028559553083760122
ETTh1,target_history,14181,0.030588795587122065
ETTh1,target_history,14182,0.03235298177033246
ETTh1,target_history,14183,0.031958578758242095
ETTh1,target_history,14184,0.03235498919084634
ETTh1,target_history,14185,0.03279645517254581
ETTh1,target_history,14186,0.03319542982211682
ETTh1,target_history,14187,0.034770236618212914
ETTh1,target_history,14188,0.037457048595220456
ETTh1,target_history,14189,0.038738481279886765
ETTh1,target_history,14190,0.03870899447659415
ETTh1,target_history,14191,0.04074538309700979
ETTh1,target_history,14192,0.04247621731922147
ETTh1,target_history,14193,0.037988298350104185
ETTh1,target_history,14194,0.03712288248165886
ETTh1,target_history,14195,0.03827243975775572
ETTh1,target_history,14196,0.045883387882823555
ETTh1,target_history,14197,0.05965319320872602
ETTh1,target_history,14198,0.0727648799433633
ETTh1,target_history,14199,0.07954533537042523
ETTh1,target_history,14200,0.08520127451359345
ETTh1,target_history,14201,0.0894981876196238
ETTh1,target_history,14202,0.09330551557726002
ETTh1,target_history,14203,0.1037697358380207
ETTh1,target_history,14204,0.108560924193008
ETTh1,target_history,14205,0.11107088826140649
ETTh1,target_history,14206,0.11356981067515932
ETTh1,target_history,14207,0.11618324967672398
ETTh1,target_history,14208,0.1219788371924746
ETTh1,observed_context,11424,0.009068541197588527
ETTh1,observed_context,11425,0.009691775283980374
ETTh1,observed_context,11426,0.01020148665177302
ETTh1,observed_context,11427,0.010279664944005838
ETTh1,observed_context,11428,0.009858535194446934
ETTh1,observed_context,11429,0.011380355227266053
ETTh1,observed_context,11430,0.011654592347245474
ETTh1,observed_context,11431,0.011450067297463395
ETTh1,observed_context,11432,0.012202787281272219
ETTh1,observed_context,11433,0.01416683363662965
ETTh1,observed_context,11434,0.01559788619782463
ETTh1,observed_context,11435,0.019371727855248464
ETTh1,observed_context,11436,0.021605978625128794
ETTh1,observed_context,11437,0.013813661035355173
ETTh1,observed_context,11438,0.020355582938386668
ETTh1,observed_context,11439,0.03686300746630042
ETTh1,observed_context,11440,0.02428029130106174
ETTh1,observed_context,11441,0.016223780119755272
ETTh1,observed_context,11442,0.01418755008848394
ETTh1,observed_context,11443,0.013168902203733039
ETTh1,observed_context,11444,0.015858828820673628
ETTh1,observed_context,11445,0.01694688225054102
ETTh1,observed_context,11446,0.017728483044466278
ETTh1,observed_context,11447,0.017725641812822414
ETTh1,observed_context,11448,0.014852581294846822
ETTh1,observed_context,11449,0.01329006289757434
ETTh1,observed_context,11450,0.010042568888538347
ETTh1,observed_context,11451,0.010289379526592993
ETTh1,observed_context,11452,0.010194669434934028
ETTh1,observed_context,11453,0.0098275486539209
ETTh1,observed_context,11454,0.009708913291437894
ETTh1,observed_context,11455,0.013210966047637348
ETTh1,observed_context,11456,0.01377205188266187
ETTh1,observed_context,11457,0.011141661391253041
ETTh1,observed_context,11458,0.012712990061855667
ETTh1,observed_context,11459,0.015641214164315936
ETTh1,observed_context,11460,0.020072995709588516
ETTh1,observed_context,11461,0.019432705792763873
ETTh1,observed_context,11462,0.024056246027557193
ETTh1,observed_context,11463,0.021374377913808418
ETTh1,observed_context,11464,0.024474381214440677
ETTh1,observed_context,11465,0.02780076606362458
ETTh1,observed_context,11466,0.026401730586854077
ETTh1,observed_context,11467,0.028964889126174495
ETTh1,observed_context,11468,0.0322072860545893
ETTh1,observed_context,11469,0.03593546667760177
ETTh1,observed_context,11470,0.04296734999589865
ETTh1,observed_context,11471,0.04408126495148166
ETTh1,observed_context,11472,0.042800342803114934
ETTh1,observed_context,11473,0.045133394272293646
ETTh1,observed_context,11474,0.05149386481998867
ETTh1,observed_context,11475,0.04978034374353143
ETTh1,observed_context,11476,0.05412439242760856
ETTh1,observed_context,11477,0.05455472352900006
ETTh1,observed_context,11478,0.056414756037103435
ETTh1,observed_context,11479,0.06020625817815917
ETTh1,observed_context,11480,0.07058984327395962
ETTh1,observed_context,11481,0.0809988798440488
ETTh1,observed_context,11482,0.08104592108434096
ETTh1,observed_context,11483,0.08951647029342673
ETTh1,observed_context,11484,0.08563437370866282
ETTh1,observed_context,11485,0.1044410133370891
ETTh1,observed_context,11486,0.09560655727796262
ETTh1,observed_context,11487,0.10460032583994198
ETTh1,observed_context,11488,0.09911137355683923
ETTh1,observed_context,11489,0.0974723735390376
ETTh1,observed_context,11490,0.08883051588045716
ETTh1,observed_context,11491,0.0831842108734424
ETTh1,observed_context,11492,0.08358808105887415
ETTh1,observed_context,11493,0.08069609981843356
ETTh1,observed_context,11494,0.0871822648923251
ETTh1,observed_context,11495,0.08474899533255409
ETTh1,observed_context,11496,0.08267642646041015
ETTh1,observed_context,11497,0.0877013726308049
ETTh1,observed_context,11498,0.08747953728206499
ETTh1,observed_context,11499,0.07953359642200791
ETTh1,observed_context,11500,0.07654650178416532
ETTh1,observed_context,11501,0.08025107852016418
ETTh1,observed_context,11502,0.08065009403451705
ETTh1,observed_context,11503,0.08425671786976585
ETTh1,observed_context,11504,0.07684286284385743
ETTh1,observed_context,11505,0.07740692810721872
ETTh1,observed_context,11506,0.09840707167089381
ETTh1,observed_context,11507,0.10571487641009138
ETTh1,observed_context,11508,0.08822890194126158
ETTh1,observed_context,11509,0.0797140181353416
ETTh1,observed_context,11510,0.1146728762961164
ETTh1,observed_context,11511,0.1004411422934016
ETTh1,observed_context,11512,0.11559564300712233
ETTh1,observed_context,11513,0.11105099055592144
ETTh1,observed_context,11514,0.09584155404377977
ETTh1,observed_context,11515,0.09014378779492793
ETTh1,observed_context,11516,0.08467587894187968
ETTh1,observed_context,11517,0.08733079012368093
ETTh1,observed_context,11518,0.09036557455557866
ETTh1,observed_context,11519,0.09884183849565105
ETTh1,observed_context,11520,0.09795409282375321
ETTh1,observed_context,11521,0.1057881409575487
ETTh1,observed_context,11522,0.09800681990148634
ETTh1,observed_context,11523,0.09564928275703242
ETTh1,observed_context,11524,0.10154092996465164
ETTh1,observed_context,11525,0.09312669322459562
ETTh1,observed_context,11526,0.07662260918704632
ETTh1,observed_context,11527,0.08571411117508604
ETTh1,observed_context,11528,0.08450706832220017
ETTh1,observed_context,11529,0.10403430064715201
ETTh1,observed_context,11530,0.09869067280776607
ETTh1,observed_context,11531,0.11656866737172351
ETTh1,observed_context,11532,0.0973255064200975
ETTh1,observed_context,11533,0.11149655524658797
ETTh1,observed_context,11534,0.1329861291102156
ETTh1,observed_context,11535,0.13739539640116705
ETTh1,observed_context,11536,0.11406967315949273
ETTh1,observed_context,11537,0.11380783436346775
ETTh1,observed_context,11538,0.11136081335308368
ETTh1,observed_context,11539,0.11203188483419359
ETTh1,observed_context,11540,0.10633851279391116
ETTh1,observed_context,11541,0.10809818025046501
ETTh1,observed_context,11542,0.08987804420118602
ETTh1,observed_context,11543,0.07725350755961745
ETTh1,observed_context,11544,0.07606069313438533
ETTh1,observed_context,11545,0.0832183139034637
ETTh1,observed_context,11546,0.08587667208840281
ETTh1,observed_context,11547,0.08714777786781214
ETTh1,observed_context,11548,0.08990135705701152
ETTh1,observed_context,11549,0.08408267809631703
ETTh1,observed_context,11550,0.07503833538385286
ETTh1,observed_context,11551,0.048205342264045346
ETTh1,observed_context,11552,0.05169542806961238
ETTh1,observed_context,11553,0.04341771658430619
ETTh1,observed_context,11554,0.029589257874135366
ETTh1,observed_context,11555,0.022655287325634765
ETTh1,observed_context,11556,0.023723289381580154
ETTh1,observed_context,11557,0.02594506631500768
ETTh1,observed_context,11558,0.04383275526188907
ETTh1,observed_context,11559,0.03892730030305894
ETTh1,observed_context,11560,0.04189417017651425
ETTh1,observed_context,11561,0.03989592744772828
ETTh1,observed_context,11562,0.035583265487057855
ETTh1,observed_context,11563,0.03550150388738665
ETTh1,observed_context,11564,0.03143872243772728
ETTh1,observed_context,11565,0.029879391482695444
ETTh1,observed_context,11566,0.0253322732683245
ETTh1,observed_context,11567,0.02370945352409719
ETTh1,observed_context,11568,0.020772110892696604
ETTh1,observed_context,11569,0.0192762007012055
ETTh1,observed_context,11570,0.0193096244263774
ETTh1,observed_context,11571,0.018395174249847657
ETTh1,observed_context,11572,0.017277427227730246
ETTh1,observed_context,11573,0.019675870926425018
ETTh1,observed_context,11574,0.02083072276298027
ETTh1,observed_context,11575,0.017102702154896683
ETTh1,observed_context,11576,0.016135196062607337
ETTh1,observed_context,11577,0.017466422508093205
ETTh1,observed_context,11578,0.0183832248068856
ETTh1,observed_context,11579,0.01912976760136555
ETTh1,observed_context,11580,0.01791501009292774
ETTh1,observed_context,11581,0.024867659677776665
ETTh1,observed_context,11582,0.03969081581082875
ETTh1,observed_context,11583,0.04767531530928504
ETTh1,observed_context,11584,0.034923204614624816
ETTh1,observed_context,11585,0.03534439592499799
ETTh1,observed_context,11586,0.03461613901581628
ETTh1,observed_context,11587,0.031057871769141165
ETTh1,observed_context,11588,0.031045891178259986
ETTh1,observed_context,11589,0.03295652833809302
ETTh1,observed_context,11590,0.03149890670428945
ETTh1,observed_context,11591,0.03199634744564104
ETTh1,observed_context,11592,0.035167429240565776
ETTh1,observed_context,11593,0.03675167669538434
ETTh1,observed_context,11594,0.04079924460779951
ETTh1,observed_context,11595,0.04612889043241325
ETTh1,observed_context,11596,0.04920659207555925
ETTh1,observed_context,11597,0.04979744449363996
ETTh1,observed_context,11598,0.05025776457976048
ETTh1,observed_context,11599,0.05298496346497903
ETTh1,observed_context,11600,0.05527830910483835
ETTh1,observed_context,11601,0.0550452321134865
ETTh1,observed_context,11602,0.05596413582144686
ETTh1,observed_context,11603,0.05546675257908117
ETTh1,observed_context,11604,0.05724248420742528
ETTh1,observed_context,11605,0.06313627486148475
ETTh1,observed_context,11606,0.06777014338260438
ETTh1,observed_context,11607,0.07295770336258885
ETTh1,observed_context,11608,0.07416961873034066
ETTh1,observed_context,11609,0.0747241992649591
ETTh1,observed_context,11610,0.07761485770172831
ETTh1,observed_context,11611,0.07827637222517103
ETTh1,observed_context,11612,0.07913430656745911
ETTh1,observed_context,11613,0.07812607974216192
ETTh1,observed_context,11614,0.08070609859791521
ETTh1,observed_context,11615,0.07954822031285723
ETTh1,observed_context,11616,0.07928071670072705
ETTh1,observed_context,11617,0.058329089814221906
ETTh1,observed_context,11618,0.055079433140410784
ETTh1,observed_context,11619,0.05493695217728243
ETTh1,observed_context,11620,0.05344530024820032
ETTh1,observed_context,11621,0.056747955906287346
ETTh1,observed_context,11622,0.05499539540303237
ETTh1,observed_context,11623,0.054859998648481824
ETTh1,observed_context,11624,0.0615811962525985
ETTh1,observed_context,11625,0.05551839973870638
ETTh1,observed_context,11626,0.054545927409638505
ETTh1,observed_context,11627,0.051035423572743044
ETTh1,observed_context,11628,0.05014286937449253
ETTh1,observed_context,11629,0.05940349562980234
ETTh1,observed_context,11630,0.06061947156911373
ETTh1,observed_context,11631,0.05975430715043473
ETTh1,observed_context,11632,0.06084671301235417
ETTh1,observed_context,11633,0.06379303000575413
ETTh1,observed_context,11634,0.05978185392795341
ETTh1,observed_context,11635,0.056124924134593766
ETTh1,observed_context,11636,0.05225007287196873
ETTh1,observed_context,11637,0.0512819054712089
ETTh1,observed_context,11638,0.04512237054590205
ETTh1,observed_context,11639,0.05220894444908906
ETTh1,observed_context,11640,0.05887550186569585
ETTh1,observed_context,11641,0.05046533833414949
ETTh1,observed_context,11642,0.049382068793414634
ETTh1,observed_context,11643,0.05193272841030625
ETTh1,observed_context,11644,0.045171747046600576
ETTh1,observed_context,11645,0.047402249961796504
ETTh1,observed_context,11646,0.03815513853643269
ETTh1,observed_context,11647,0.04649970469237954
ETTh1,observed_context,11648,0.04180876763420094
ETTh1,observed_context,11649,0.04875836145788337
ETTh1,observed_context,11650,0.048485755265751385
ETTh1,observed_context,11651,0.0618309905314209
ETTh1,observed_context,11652,0.06982692442848464
ETTh1,observed_context,11653,0.06967784375457997
ETTh1,observed_context,11654,0.08115900677985763
ETTh1,observed_context,11655,0.10434967387696643
ETTh1,observed_context,11656,0.0915268507516575
ETTh1,observed_context,11657,0.09112353199576666
ETTh1,observed_context,11658,0.08019894843354718
ETTh1,observed_context,11659,0.07842295853412577
ETTh1,observed_context,11660,0.08286270282021756
ETTh1,observed_context,11661,0.0903648462930672
ETTh1,observed_context,11662,0.0915060303525111
ETTh1,observed_context,11663,0.10151050351257641
ETTh1,observed_context,11664,0.11200793834593992
ETTh1,observed_context,11665,0.11670202804789753
ETTh1,observed_context,11666,0.12729615200179392
ETTh1,observed_context,11667,0.1325917552993113
ETTh1,observed_context,11668,0.1593198719567174
ETTh1,observed_context,11669,0.14355212130955172
ETTh1,observed_context,11670,0.11938065395546882
ETTh1,observed_context,11671,0.11716436700603472
ETTh1,observed_context,11672,0.12893529675684492
ETTh1,observed_context,11673,0.1287177418757257
ETTh1,observed_context,11674,0.13080898327223633
ETTh1,observed_context,11675,0.12051531393283026
ETTh1,observed_context,11676,0.11391660560561319
ETTh1,observed_context,11677,0.11774860169451919
ETTh1,observed_context,11678,0.1300397060504054
ETTh1,observed_context,11679,0.11580946346556391
ETTh1,observed_context,11680,0.09980471229958847
ETTh1,observed_context,11681,0.09094860436552205
ETTh1,observed_context,11682,0.08347774702169027
ETTh1,observed_context,11683,0.06577939506258869
ETTh1,observed_context,11684,0.05340705749412907
ETTh1,observed_context,11685,0.04496211083831473
ETTh1,observed_context,11686,0.03740644432251724
ETTh1,observed_context,11687,0.03553074590336402
ETTh1,observed_context,11688,0.03648528097669681
ETTh1,observed_context,11689,0.034319849359887473
ETTh1,observed_context,11690,0.03216342714628658
ETTh1,observed_context,11691,0.03370652065965636
ETTh1,observed_context,11692,0.028518345134271816
ETTh1,observed_context,11693,0.023532214448407373
ETTh1,observed_context,11694,0.022848786614703034
ETTh1,observed_context,11695,0.016563924076664252
ETTh1,observed_context,11696,0.016720609996386696
ETTh1,observed_context,11697,0.014880813865976145
ETTh1,observed_context,11698,0.013517802069180304
ETTh1,observed_context,11699,0.014530256512629033
ETTh1,observed_context,11700,0.015147457260332411
ETTh1,observed_context,11701,0.01815055851937494
ETTh1,observed_context,11702,0.02354133837010372
ETTh1,observed_context,11703,0.026052731304549156
ETTh1,observed_context,11704,0.021779085800883124
ETTh1,observed_context,11705,0.018020567079077784
ETTh1,observed_context,11706,0.0230582143084213
ETTh1,observed_context,11707,0.02022173528917762
ETTh1,observed_context,11708,0.02072821126254851
ETTh1,observed_context,11709,0.02052315081050935
ETTh1,observed_context,11710,0.023266020322917986
ETTh1,observed_context,11711,0.0223305197812331
ETTh1,observed_context,11712,0.018783455398267274
ETTh1,observed_context,11713,0.021452037103140708
ETTh1,observed_context,11714,0.022897348687421132
ETTh1,observed_context,11715,0.01966879636423648
ETTh1,observed_context,11716,0.019557969853814205
ETTh1,observed_context,11717,0.020094977244648256
ETTh1,observed_context,11718,0.02064810739569232
ETTh1,observed_context,11719,0.02061079623003262
ETTh1,observed_context,11720,0.02306608338827823
ETTh1,observed_context,11721,0.02510230435660941
ETTh1,observed_context,11722,0.0279799216478205
ETTh1,observed_context,11723,0.02981565792635721
ETTh1,observed_context,11724,0.031051481672427533
ETTh1,observed_context,11725,0.03320201012894398
ETTh1,observed_context,11726,0.048687993754338375
ETTh1,observed_context,11727,0.04209753019052428
ETTh1,observed_context,11728,0.03927818814406692
ETTh1,observed_context,11729,0.03734158357161715
ETTh1,observed_context,11730,0.0398904747866584
ETTh1,observed_context,11731,0.037381486726324055
ETTh1,observed_context,11732,0.04028347551231922
ETTh1,observed_context,11733,0.0411808319725601
ETTh1,observed_context,11734,0.04414142787890966
ETTh1,observed_context,11735,0.04840980855693242
ETTh1,observed_context,11736,0.04430161292587159
ETTh1,observed_context,11737,0.04619083591774623
ETTh1,observed_context,11738,0.04085421254499663
ETTh1,observed_context,11739,0.038692730997789054
ETTh1,observed_context,11740,0.034230075259397565
ETTh1,observed_context,11741,0.03244701951614199
ETTh1,observed_context,11742,0.029917770410162952
ETTh1,observed_context,11743,0.02924827356835334
ETTh1,observed_context,11744,0.02885903196226743
ETTh1,observed_context,11745,0.03170601837105972
ETTh1,observed_context,11746,0.03422091972336704
ETTh1,observed_context,11747,0.04050401620907726
ETTh1,observed_context,11748,0.052479898158824034
ETTh1,observed_context,11749,0.05490749066286799
ETTh1,observed_context,11750,0.06902579261888371
ETTh1,observed_context,11751,0.07504031383481956
ETTh1,observed_context,11752,0.06160671878110652
ETTh1,observed_context,11753,0.06487002034128321
ETTh1,observed_context,11754,0.07114778026704704
ETTh1,observed_context,11755,0.07105689322904331
ETTh1,observed_context,11756,0.07303156934905962
ETTh1,observed_context,11757,0.0772727415118069
ETTh1,observed_context,11758,0.0760009201998047
ETTh1,observed_context,11759,0.07845017263259145
ETTh1,observed_context,11760,0.08239467503278373
ETTh1,observed_context,11761,0.08239381604112249
ETTh1,observed_context,11762,0.08580766552028339
ETTh1,observed_context,11763,0.08764243346726791
ETTh1,observed_context,11764,0.08610102500649337
ETTh1,observed_context,11765,0.07726443731078031
ETTh1,observed_context,11766,0.07635806256605399
ETTh1,observed_context,11767,0.0682137947125484
ETTh1,observed_context,11768,0.05973415437920648
ETTh1,observed_context,11769,0.08369995639412248
ETTh1,observed_context,11770,0.0522930865148278
ETTh1,observed_context,11771,0.04729505452110475
ETTh1,observed_context,11772,0.04743223199638406
ETTh1,observed_context,11773,0.042160897033688506
ETTh1,observed_context,11774,0.032675419948695515
ETTh1,observed_context,11775,0.03653974131727596
ETTh1,observed_context,11776,0.04054400272992336
ETTh1,observed_context,11777,0.04099487154685718
ETTh1,observed_context,11778,0.03632810809765644
ETTh1,observed_context,11779,0.034928787584155595
ETTh1,observed_context,11780,0.03900662097333178
ETTh1,observed_context,11781,0.04256718884917393
ETTh1,observed_context,11782,0.04978848117453583
ETTh1,observed_context,11783,0.05521660820417132
ETTh1,observed_context,11784,0.05758615371694246
ETTh1,observed_context,11785,0.061049942930183905
ETTh1,observed_context,11786,0.057560495081250405
ETTh1,observed_context,11787,0.05051046635373296
ETTh1,observed_context,11788,0.06013269320973099
ETTh1,observed_context,11789,0.057837343193132086
ETTh1,observed_context,11790,0.05245630145633023
ETTh1,observed_context,11791,0.05550423240106841
ETTh1,observed_context,11792,0.05299213087554683
ETTh1,observed_context,11793,0.058730722938571844
ETTh1,observed_context,11794,0.0509027068712534
ETTh1,observed_context,11795,0.055316537636796254
ETTh1,observed_context,11796,0.04308733179238328
ETTh1,observed_context,11797,0.05407831131050572
ETTh1,observed_context,11798,0.05347409611099535
ETTh1,observed_context,11799,0.051155935552957686
ETTh1,observed_context,11800,0.04693336275644116
ETTh1,observed_context,11801,0.04830442822617848
ETTh1,observed_context,11802,0.04080871661913581
ETTh1,observed_context,11803,0.032753233789655244
ETTh1,observed_context,11804,0.028912723472837087
ETTh1,observed_context,11805,0.025153768885151955
ETTh1,observed_context,11806,0.01965429125553953
ETTh1,observed_context,11807,0.0212761925620992
ETTh1,observed_context,11808,0.02152042528651509
ETTh1,observed_context,11809,0.020286176742215764
ETTh1,observed_context,11810,0.020351609147512748
ETTh1,observed_context,11811,0.017054023647070104
ETTh1,observed_context,11812,0.01659994700892369
ETTh1,observed_context,11813,0.017386397607478028
ETTh1,observed_context,11814,0.01614286974869992
ETTh1,observed_context,11815,0.01671015802651249
ETTh1,observed_context,11816,0.02022059576688323
ETTh1,observed_context,11817,0.019989133116771186
ETTh1,observed_context,11818,0.022658524025210968
ETTh1,observed_context,11819,0.023539894360226205
ETTh1,observed_context,11820,0.024483349728828954
ETTh1,observed_context,11821,0.021464439313592997
ETTh1,observed_context,11822,0.02235916555195716
ETTh1,observed_context,11823,0.024362545878882716
ETTh1,observed_context,11824,0.021559335149391415
ETTh1,observed_context,11825,0.02272621367306828
ETTh1,observed_context,11826,0.026427244324355573
ETTh1,observed_context,11827,0.025618370719560763
ETTh1,observed_context,11828,0.02222372866211579
ETTh1,observed_context,11829,0.020015572526033372
ETTh1,observed_context,11830,0.0193798624488873
ETTh1,observed_context,11831,0.0181862588528961
ETTh1,observed_context,11832,0.019396938482342557
ETTh1,observed_context,11833,0.023044243111818245
ETTh1,observed_context,11834,0.02933507358608417
ETTh1,observed_context,11835,0.02768279206263967
ETTh1,observed_context,11836,0.03686358658727098
ETTh1,observed_context,11837,0.047612626998713936
ETTh1,observed_context,11838,0.050065351559631384
ETTh1,observed_context,11839,0.044101308404515004
ETTh1,observed_context,11840,0.046748896441781346
ETTh1,observed_context,11841,0.03292050444060393
ETTh1,observed_context,11842,0.019582246530358637
ETTh1,observed_context,11843,0.01980231564104778
ETTh1,observed_context,11844,0.01959728806788664
ETTh1,observed_context,11845,0.034661772143325935
ETTh1,observed_context,11846,0.022148219173069587
ETTh1,observed_context,11847,0.01944947620153142
ETTh1,observed_context,11848,0.018895410324408734
ETTh1,observed_context,11849,0.018474923816220293
ETTh1,observed_context,11850,0.01598210205812511
ETTh1,observed_context,11851,0.016213604230831787
ETTh1,observed_context,11852,0.013723430478127996
ETTh1,observed_context,11853,0.013321519518826644
ETTh1,observed_context,11854,0.011816715932239203
ETTh1,observed_context,11855,0.012790809285834141
ETTh1,observed_context,11856,0.015199430776316731
ETTh1,observed_context,11857,0.018905897598736
ETTh1,observed_context,11858,0.017292509705824088
ETTh1,observed_context,11859,0.016853309942227453
ETTh1,observed_context,11860,0.013640236020054458
ETTh1,observed_context,11861,0.015907772729472604
ETTh1,observed_context,11862,0.01667482390499025
ETTh1,observed_context,11863,0.024258115789052737
ETTh1,observed_context,11864,0.02429613823697362
ETTh1,observed_context,11865,0.018277585224840857
ETTh1,observed_context,11866,0.026217323789940284
ETTh1,observed_context,11867,0.026618138068436076
ETTh1,observed_context,11868,0.028404143581043945
ETTh1,observed_context,11869,0.025083474511477244
ETTh1,observed_context,11870,0.014705669501117617
ETTh1,observed_context,11871,0.012921753206010697
ETTh1,observed_context,11872,0.012189486975026568
ETTh1,observed_context,11873,0.012208295537137754
ETTh1,observed_context,11874,0.013594623103896612
ETTh1,observed_context,11875,0.011381742465135715
ETTh1,observed_context,11876,0.012191794161422638
ETTh1,observed_context,11877,0.013533304658829204
ETTh1,observed_context,11878,0.01445024393414072
ETTh1,observed_context,11879,0.012209809019455434
ETTh1,observed_context,11880,0.013083563198827473
ETTh1,observed_context,11881,0.013677225397657545
ETTh1,observed_context,11882,0.013020858547192635
ETTh1,observed_context,11883,0.012932523198614383
ETTh1,observed_context,11884,0.012918898312985668
ETTh1,observed_context,11885,0.01279814021617814
ETTh1,observed_context,11886,0.012645387979495881
ETTh1,observed_context,11887,0.014007043698829762
ETTh1,observed_context,11888,0.015918315237717136
ETTh1,observed_context,11889,0.015068453500183049
ETTh1,observed_context,11890,0.01590241970604017
ETTh1,observed_context,11891,0.018225309148690864
ETTh1,observed_context,11892,0.022634066414628295
ETTh1,observed_context,11893,0.02141670965509515
ETTh1,observed_context,11894,0.01977799746815175
ETTh1,observed_context,11895,0.023677376276631728
ETTh1,observed_context,11896,0.02766406328550182
ETTh1,observed_context,11897,0.02876401920113629
ETTh1,observed_context,11898,0.028629844615359668
ETTh1,observed_context,11899,0.03050584777641072
ETTh1,observed_context,11900,0.03402476062305513
ETTh1,observed_context,11901,0.03972801914364753
ETTh1,observed_context,11902,0.04412234914790188
ETTh1,observed_context,11903,0.04510410053159519
ETTh1,observed_context,11904,0.04590454732954966
ETTh1,observed_context,11905,0.04670018771254353
ETTh1,observed_context,11906,0.052188893509334366
ETTh1,observed_context,11907,0.051486819864296395
ETTh1,observed_context,11908,0.04525169301368704
ETTh1,observed_context,11909,0.04210708014650482
ETTh1,observed_context,11910,0.03752670811172164
