case,dataset,seq_len,pred_len,features,train_reversed,test_reversed,channels,train_windows,test_windows,mse,mae,dlinear_mse,dlinear_mae,mse_ratio_vs_dlinear,mae_ratio_vs_dlinear,seconds,checkpoint
RR,electricity,96,336,M,True,True,321,17981,4925,0.2348344569223339,0.3236795221631175,0.171,0.265,1.373300917674467,1.2214321591061037,11.100580916972831,checkpoints/revin_ols/revin_ols_RR_electricity_s96_p336_M.npz
RR,electricity,96,720,M,True,True,321,17597,4541,0.30205330674910635,0.37844224121508574,0.21,0.297,1.4383490797576493,1.2742163003874942,19.738518667058088,checkpoints/revin_ols/revin_ols_RR_electricity_s96_p720_M.npz
NN,exchange_rate,96,96,M,False,False,8,5120,1422,0.08742677480781204,0.20661049994542763,0.089,0.208,0.9823233124473263,0.9933197112760944,0.19867283303756267,checkpoints/revin_ols/revin_ols_NN_exchange_rate_s96_p96_M.npz
NN,exchange_rate,96,192,M,False,False,8,5024,1326,0.18446850813941437,0.31066987966288095,0.18,0.3,1.0248250452189687,1.0355662655429365,0.2850607910659164,checkpoints/revin_ols/revin_ols_NN_exchange_rate_s96_p192_M.npz
NN,exchange_rate,96,336,M,False,False,8,4880,1182,0.33166467854832127,0.42139347253645937,0.331,0.415,1.0020080922910009,1.0154059579191792,0.2113971250364557,checkpoints/revin_ols/revin_ols_NN_exchange_rate_s96_p336_M.npz
NN,exchange_rate,96,720,M,False,False,8,4496,798,0.8199765683042932,0.667880496092293,1.033,0.78,0.7937817698976701,0.8562570462721706,0.22468737489543855,checkpoints/revin_ols/revin_ols_NN_exchange_rate_s96_p720_M.npz
RN,exchange_rate,96,96,M,True,False,8,5120,1422,0.08457264071174893,0.20041598127233348,0.089,0.208,0.950254390019651,0.9635383715016034,0.185724834096618,checkpoints/revin_ols/revin_ols_RN_exchange_rate_s96_p96_M.npz
RN,exchange_rate,96,192,M,True,False,8,5024,1326,0.17027423648690798,0.2918961912269008,0.18,0.3,0.9459679804828222,0.9729873040896694,0.17931283300276846,checkpoints/revin_ols/revin_ols_RN_exchange_rate_s96_p192_M.npz
RN,exchange_rate,96,336,M,True,False,8,4880,1182,0.31310988932831024,0.4032638142372558,0.331,0.415,0.9459513272758617,0.9717200343066406,0.22854016593191773,checkpoints/revin_ols/revin_ols_RN_exchange_rate_s96_p336_M.npz
RN,exchange_rate,96,720,M,True,False,8,4496,798,0.9952081262913973,0.7418636668537945,1.033,0.78,0.9634154175134534,0.9511072651971724,0.36485499993432313,checkpoints/revin_ols/revin_ols_RN_exchange_rate_s96_p720_M.npz
NR,exchange_rate,96,96,M,False,True,8,5120,1422,0.0914012835243041,0.20724675750649313,0.089,0.208,1.026980713756226,0.9963786418581401,0.17296754091512412,checkpoints/revin_ols/revin_ols_NR_exchange_rate_s96_p96_M.npz
NR,exchange_rate,96,192,M,False,True,8,5024,1326,0.21193589801781115,0.3162349313881083,0.18,0.3,1.1774216556545065,1.0541164379603611,0.1894671251066029,checkpoints/revin_ols/revin_ols_NR_exchange_rate_s96_p192_M.npz
NR,exchange_rate,96,336,M,False,True,8,4880,1182,0.37668736820878873,0.43418681105759904,0.331,0.415,1.1380283027455853,1.0462332796568652,0.30826120800338686,checkpoints/revin_ols/revin_ols_NR_exchange_rate_s96_p336_M.npz
NR,exchange_rate,96,720,M,False,True,8,4496,798,0.9037089195860606,0.6941311145438078,1.033,0.78,0.8748392251559155,0.8899116853125741,0.25732012500520796,checkpoints/revin_ols/revin_ols_NR_exchange_rate_s96_p720_M.npz
RR,exchange_rate,96,96,M,True,True,8,5120,1422,0.08065089167370343,0.19556040832370924,0.089,0.208,0.9061897940865554,0.9401942707870637,0.16102849994786084,checkpoints/revin_ols/revin_ols_RR_exchange_rate_s96_p96_M.npz
RR,exchange_rate,96,192,M,True,True,8,5024,1326,0.1739001759805565,0.29121067928769856,0.18,0.3,0.9661120887808694,0.9707022642923285,0.17753433308098465,checkpoints/revin_ols/revin_ols_RR_exchange_rate_s96_p192_M.npz
RR,exchange_rate,96,336,M,True,True,8,4880,1182,0.31970505970400903,0.40693711515791053,0.331,0.415,0.9658763133051632,0.9805713618262905,0.18701987492386252,checkpoints/revin_ols/revin_ols_RR_exchange_rate_s96_p336_M.npz
RR,exchange_rate,96,720,M,True,True,8,4496,798,0.6969611178011748,0.6374248754789085,1.033,0.78,0.6746961450156581,0.8172113788191134,0.21368633292149752,checkpoints/revin_ols/revin_ols_RR_exchange_rate_s96_p720_M.npz
NN,traffic,96,96,M,False,False,862,12089,3413,0.6628450386313758,0.3856493782984092,0.41,0.279,1.6166952161740873,1.3822558361950148,12.03897849994246,checkpoints/revin_ols/revin_ols_NN_traffic_s96_p96_M.npz
NN,traffic,96,192,M,False,False,862,11993,3317,0.6146869902506233,0.36243079328956584,0.423,0.284,1.4531607334530103,1.2761647651041053,16.49918508308474,checkpoints/revin_ols/revin_ols_NN_traffic_s96_p192_M.npz
NN,traffic,96,336,M,False,False,862,11849,3173,0.6222315624580077,0.3661174792883762,0.435,0.29,1.4304173849609372,1.262474066511642,21.41775445896201,checkpoints/revin_ols/revin_ols_NN_traffic_s96_p336_M.npz
NN,traffic,96,720,M,False,False,862,11465,2789,0.6624479812428113,0.3895436904417834,0.464,0.307,1.4276896147474383,1.268871955836428,33.25626062497031,checkpoints/revin_ols/revin_ols_NN_traffic_s96_p720_M.npz
